StationID,2002,2003,2004,2005
870366,63000,60500,63000,62000
870377,15200,13600,16200,16800
870380,69000,75000,64000,
870405,134000,134000,149000,146000
870417,36500,37500,34500,37000
870431,39500,38500,37500,40000
870436,25500,24000,27000,24500
870518,3400,3800,5100,4900
870519,45000,51500,51500,44500
870520,27500,26000,27500,27000
870521,89500,84000,93500,80000
870522,49000,46000,51000,51000
870524,41000,40500,44000,46000
870525,26000,26500,24000,25000
870527,46500,46500,48000,41500
870528,56000,49500,55500,55500
870529,36000,36000,38500,38500
870531,16500,17600,18700,18800
870533,36000,36500,34500,31500
870534,40500,38500,43500,43500
870535,40000,40000,40000,40000
870536,34000,32000,37500,37500
870537,32000,24500,26000,27500
870538,28500,29000,25000,26500
870539,40000,46000,47500,47500
870540,43000,42500,47500,47500
870541,21500,20700,23000,20500
870542,22000,23000,24500,
870543,23500,21000,26500,26000
870544,27500,30000,30000,29000
870545,33000,32500,32500,31500
870546,39000,45500,40000,44500
870550,35000,31000,34000,34000
870552,59000,60000,65000,59500
870553,172000,203000,197000,173000
870554,123500,118000,116500,101500
870556,55000,45000,67500,61500
870558,49000,44000,44000,49500
870559,50500,54000,59500,54500
870560,46000,42000,45500,41000
870562,42000,44500,42000,37000
870563,70500,63500,66500,59500
870564,97000,98500,109500,97000
870565,109500,109500,112500,100500
870566,184000,191000,197000,172500
870567,217000,194500,200000,200000
870568,189000,198500,216000,216000
870569,205000,191000,237000,220000
870570,206000,205000,205000,205000
870571,188500,204000,213000,204000
870572,178000,160000,181000,181000
870573,190000,191000,206000,185000
870574,177500,181000,201500,195000
870575,162500,169500,147000,133000
870576,91500,119000,138500,115500
870577,135500,144500,150500,146000
870578,148500,144500,153000,134500
870579,160000,162000,144500,144500
870581,137000,141500,142500,122500
870582,8300,8000,14400,17000
870584,17700,19100,23000,22000
870589,67500,58000,63000,52000
870592,66500,64500,68500,60500
870607,33500,33000,33500,36500
870632,19700,23000,20300,22000
870682,14500,15500,18100,15100
870683,46500,48000,42500,44000
870684,53000,60000,54500,50000
871009,11800,10100,10200,12400
871010,18400,17400,14200,14200
871018,29000,28000,31500,32500
871023,24000,23500,22000,24000
871024,34000,35500,39000,40500
871025,44000,44500,47500,41500
871026,18000,19300,21000,23500
871033,15000,7500,9500,6600
871034,12300,13000,14000,16500
871035,19000,17700,20000,20400
871037,32000,31000,33500,35000
871038,47500,44500,45500,45500
871048,45000,40000,43500,51000
871049,50000,41500,49000,49000
871050,57000,65500,59000,66000
871053,25500,25500,28000,29000
871067,41000,41500,40500,39000
871068,40500,40500,49500,37000
871070,41000,38500,40500,41000
871071,41500,39000,42500,49500
871074,32500,37500,44000,51000
871075,29000,29500,32000,26500
871076,27500,26500,30000,25500
871077,11900,13800,12500,13000
871080,50000,47500,46500,44000
871089,31000,31500,34500,33000
871090,54500,51000,54500,48000
871091,43000,33500,36000,38000
871092,26500,26000,27500,26000
871093,11000,11100,13500,11400
871095,24000,29000,24500,24500
871106,34000,39000,43500,34500
871114,18900,18300,23500,20200
871116,12700,15700,17900,16700
871117,5700,7000,8600,7900
871138,35500,41000,39000,40500
871139,47500,46000,52000,52000
871140,57500,57000,55500,52000
871141,65500,68500,69500,67500
871142,50500,54000,54500,55500
871146,23000,21000,22500,19800
871147,22500,21500,22000,24500
871166,52500,53500,53500,56000
871167,48500,47500,47000,50000
871172,70000,62500,66500,66500
871173,78500,77500,73500,69500
871178,73000,76500,87500,87500
871179,40500,40000,41500,40000
871180,34500,36500,34000,38000
871181,22000,18900,20700,20000
871189,43500,40000,37500,38000
871190,54500,53500,63000,57500
871200,25000,24000,23500,26000
871201,31500,31500,30500,31000
871202,46000,39500,38500,40500
871203,29000,30000,34000,34500
871204,38500,32000,35500,36000
871205,32500,35500,40500,35000
871211,57500,52000,63500,55000
871214,31500,32000,30500,28500
871215,42500,37500,43500,40500
871216,50500,51000,45500,57000
871217,16000,16700,19500,21800
871218,62500,64500,65000,68500
871219,18700,17400,25000,22000
871220,42500,48500,43500,47500
871221,13000,14000,13000,13500
871222,13500,13500,13000,13000
871223,24000,25500,24000,24500
871224,21500,23000,28500,24000
871229,49000,47000,48000,48000
871230,41000,40000,46000,37000
871232,28500,27000,26500,25000
871233,25500,25500,29500,28500
872002,34500,34000,31000,31500
872023,90500,109000,97000,95500
872036,238000,225000,267000,246000
872041,260000,262000,291000,291000
872050,86000,102500,69000,82500
872055,96000,90000,89500,89500
872060,91000,100500,97500,90500
872065,90000,97000,97000,98500
872080,27500,23000,27500,27500
872085,215000,220000,241000,216000
872095,190000,207000,213000,213000
872100,217000,221000,243000,243000
872113,36500,40500,42000,42000
872114,154000,160500,173500,144500
872134,230000,237000,258000,258000
872137,186000,185000,209000,187000
872162,94000,64500,101500,101500
872188,167000,201500,203000,203000
872193,175500,191500,197000,186000
872198,180500,185000,207000,196000
872207,133500,139500,155000,139500
872208,137500,127500,136500,130500
872210,157500,167500,183500,183500
872232,138500,146500,161000,161000
872240,108500,121000,123500,133500
872242,87000,92000,95000,94000
872243,125500,125500,119000,107500
872244,107000,119500,113500,97500
872274,70500,74000,71000,71000
872276,111500,118000,111000,111000
872278,63000,45500,48000,48000
872485,176000,176000,199000,202000
872487,194000,220000,224000,224000
872500,108000,107000,120000,114000
872501,106500,102500,118500,111000
872502,105000,95500,116500,117500
872503,137500,138500,146500,139500
872505,135500,138000,152500,152000
872506,94000,106500,103500,103500
872510,43000,42000,41000,39500
872511,77000,63500,63000,52500
872512,40000,37500,40000,38500
872513,23000,22000,24000,22500
872514,46500,48000,48000,50000
872515,43500,36500,42000,37500
872516,35500,34500,45000,35000
872517,36000,38000,41500,35500
872518,32000,34000,39000,37500
872519,42500,41000,46500,41000
872520,43000,42500,45000,52500
872521,40000,32500,31500,36500
872522,51500,52500,47500,43500
872523,53500,53000,54000,48500
872524,33000,26000,35000,35000
872525,198000,218000,227000,214000
872527,86000,74000,91500,78000
872528,43500,40500,41500,35000
872529,23000,25500,29500,26000
872530,49000,47000,49500,52000
872531,38000,35500,34000,30000
872532,55500,53500,68500,53500
872533,30500,28500,30000,26000
872534,36500,31500,43500,44000
872535,39000,36500,33500,33000
872536,25000,26000,26000,24000
872537,42000,39500,39500,45000
872538,8000,8400,8100,6500
872539,21200,20400,21000,17500
872540,34000,34000,34000,
872541,18500,18000,17000,16000
872542,33000,32500,39000,34000
872543,36000,35500,35000,35000
872544,18000,17000,17000,20000
872545,22000,20500,21000,24500
872546,38000,40000,36500,37000
872548,19100,20300,21000,16700
872549,38500,40000,40500,38500
872550,41000,37000,39000,40000
872551,37000,33500,37000,32500
872552,18700,19300,19900,18700
872553,221000,214000,249000,232000
872554,187500,202000,213000,171000
872555,27000,26500,24000,24000
872556,54000,50500,52000,52000
872557,18400,15700,18100,15400
872558,50000,53000,50000,50000
872559,13600,13100,15800,18400
872560,32500,36000,38500,34500
872561,67000,62000,60000,70000
872562,63500,29500,32500,30500
872563,,32000,29500,31000
872564,7700,7700,8200,6900
872565,37500,38500,41000,35000
872570,,,,300
872571,,,,400
872572,,,,500
872580,41500,42000,43000,37000
872645,47500,50500,48000,49000
872646,,18500,25500,25500
872647,,,6100,6500
873000,,,,37500
873020,,,,2700
873030,,,,6500
873040,,,,3800
873050,,,,9700
873060,,,,8900
873070,,,,2400
873080,,,,21500
875000,7600,7500,7400,6200
875001,8700,9100,10100,10400
875003,15200,14400,17000,17600
875005,20300,21900,30500,25000
875006,64500,60500,69000,61000
875008,7300,7200,9300,7700
875011,15900,16000,15300,16000
875012,23500,22500,26000,22200
875014,32000,29000,20500,39500
875017,16500,16800,18600,14700
875021,,,38500,38500
875022,,,23000,25000
875036,95500,98500,104000,121500
875037,20500,26500,22400,21700
875039,29000,28500,28500,32500
875041,28000,25500,29000,26000
875042,33000,31000,35500,32500
875045,22500,21000,23500,19000
875046,23500,22000,20000,17500
875047,34000,37500,36000,42000
875049,49000,46000,49000,51500
875052,43500,45000,45000,45000
875053,39000,40500,39500,39500
875056,36000,36000,35000,35000
875058,38500,37500,43000,34500
875059,48000,45000,49000,39500
875060,40500,39000,40500,39000
875065,39500,43500,45000,40000
875068,48000,43500,48500,48500
875077,16000,14700,17200,14900
875079,16000,16400,15900,15900
875080,22400,22900,25000,21800
875083,18200,17600,19100,17500
875087,24000,22000,23500,23500
875090,13000,14500,11000,11500
875091,9900,10000,11500,11500
875095,19500,20500,22500,19000
875096,16500,18500,19500,17000
875097,20000,18500,18000,17500
875098,28000,25000,24000,23000
875099,19000,20000,18000,21000
875100,26500,24500,25000,29000
875101,25500,22500,23000,20000
875102,22500,20000,20500,18000
875103,22000,21000,21000,20500
875104,29500,37000,34000,33500
875105,16000,16500,18000,16000
875117,34500,39500,40000,40500
875120,26000,27500,29000,23000
875125,39500,38500,41000,39000
875126,46000,47500,50000,58500
875128,51500,55500,57000,52000
875141,22500,23000,23500,23500
875144,21500,21000,24500,25000
875159,17000,16200,17400,16100
875170,31500,23500,30500,25500
875189,18600,17200,21000,15800
875200,96000,98500,103000,103500
875201,99500,101500,109000,96000
875219,56500,44500,50000,57500
875222,54500,52000,49500,47000
875225,55000,55500,46000,51000
875229,62000,56500,52000,56000
875252,31000,32500,23000,29000
875265,19600,22300,22100,23500
875341,20300,20400,21100,21100
875348,22000,21500,19400,22500
875355,10200,11900,11900,11800
875371,40500,39000,38500,39000
875372,36500,33000,34000,35000
875385,88000,99000,88000,88000
875388,39500,38500,34500,32000
876001,,9700,9800,9800
876002,,14000,14000,14000
876003,,9100,9200,9200
876004,,13500,13500,13500
876005,,14500,14500,14500
876006,,9000,9100,9100
876007,,7800,7900,7900
876008,,6600,6700,6700
876009,,5100,5100,5100
876010,,700,700,700
876011,,7800,7900,7900
876012,,3200,3200,3200
876013,,4600,4600,4600
876014,,9400,9500,9500
876015,,1100,1100,1100
876016,,5500,5600,5600
876017,,14000,14000,14000
876018,,6600,6700,6700
876019,,900,900,900
876020,,22000,22000,22000
876021,,13000,13000,13000
876022,,10500,10500,10500
876023,,20500,20500,20500
876024,,11500,11500,11500
876025,,8500,8500,8500
876026,,10500,10500,10500
876027,,8200,8200,8200
876028,,10500,10500,10500
876029,,11500,11500,11500
876030,,16000,16000,16000
876031,,15000,15000,15000
876032,,8500,8500,8500
876033,,1900,1900,1900
876034,,19500,19500,19500
876035,,5600,5600,5600
876036,,1500,1500,1500
876037,,13500,13500,13500
876038,,5200,5200,5200
876039,,9400,9500,9500
876040,,3500,3500,3500
876041,,4100,4100,4100
876042,,4600,4600,4600
876043,,6100,6200,6200
876044,,6200,6300,6300
876045,,2200,2200,2200
876046,,4300,4300,4300
876047,,8000,8100,8100
876048,,6100,6200,6200
876049,,11000,11000,11000
876050,,8600,8700,8700
876051,,9400,9500,9500
876052,,3600,3600,3600
876053,,4100,4100,4100
876054,,3700,3700,3700
876055,,3900,3900,3900
876056,,8000,8100,8100
876057,,9500,9600,9600
876058,,950,950,950
876059,,17500,17500,17500
876060,,12500,12500,12500
876061,,13000,13000,13000
876062,,15000,15000,15000
876063,,6400,6800,8000
876064,,2700,2900,3400
876069,,3000,3000,3000
876070,,1900,1900,1900
876071,,11000,11000,11000
876072,,2500,2500,2500
876073,,11500,11500,11500
876074,,11500,11500,11500
876075,,11000,11000,11000
876076,,10000,10000,10000
876077,,8700,8900,9000
876078,,9000,9200,9300
876079,,8100,8200,8300
876080,,8300,8400,8500
876081,,8600,8800,8900
876082,,7300,7400,7500
876083,,17500,18000,18000
876084,,15500,16000,16000
876085,,23500,24000,24000
876086,,4400,4500,4500
876087,,750,750,750
876088,,1500,1500,1500
876089,,3100,3100,3100
876090,,2900,2900,2900
876092,,19500,19500,19500
876095,,4200,4200,4200
876096,,4500,4500,4500
876097,,23000,23000,23000
876098,,4400,4400,4400
876099,,10000,10000,10000
876100,,13000,13000,13000
876101,,4400,4400,4400
876102,,4400,4400,4400
876103,,31000,31500,31500
876104,,7600,7700,7700
876105,,13000,13000,13000
876106,,10500,10500,10500
876107,,1000,1000,1000
876108,,300,300,300
876109,,1000,1000,1000
876110,,3100,3100,3100
876112,,1000,1000,1000
876113,,13500,13500,13500
876114,,8200,8300,8300
876115,,4600,4600,4600
876116,,6700,6800,6800
876117,,8500,8600,8600
876118,,7500,7600,7600
876119,,11000,11000,11000
876120,,29000,29500,29500
876121,,19000,19000,19000
876122,,21500,21500,21500
876123,,20500,20500,20500
876124,,12000,12000,12000
876125,,9600,9700,9700
876126,,4600,4600,4600
876127,,6300,6400,6400
876128,,12000,12000,12000
876129,,9900,10000,10000
876130,,8900,9000,9000
876131,,9400,9500,9500
876132,,9900,10000,10000
876133,,15500,15500,15500
876134,,2300,2300,2300
876135,,6900,7000,7000
876136,,5400,5400,5400
876137,,3400,3400,3400
876138,,8800,8900,8900
876139,,5400,5400,5400
876140,,12500,12500,12500
876141,,9800,9900,9900
876142,,4500,4500,4500
876143,,8500,8600,8600
876144,,1300,1300,1300
876145,,12000,12000,12000
876146,,3100,3100,3100
876147,,1700,1700,1700
876148,,12000,12000,12000
876149,,2900,2900,2900
876150,,10500,10500,10500
876151,,5800,5900,5900
876152,,8300,8400,8400
876153,,13000,13000,13000
876154,,14000,14000,14000
876155,,31000,31500,31500
876156,,29500,30000,30000
876157,,15000,15000,15000
876158,,16000,16000,16000
876159,,14500,14500,14500
876160,,14000,14000,14000
876161,,8600,8700,8700
876162,,11000,11000,11000
876163,,4700,4700,4700
876164,,8600,8700,8700
876165,,3900,3900,3900
876166,,15500,15500,15500
876167,,8600,8700,8700
876168,,11500,11500,11500
876169,,9800,9900,9900
876170,,17500,17500,17500
876171,,8600,8700,8700
876172,,7300,7400,7400
876173,,11000,11000,11000
876174,,12500,12500,12500
876175,,8300,8400,8400
876176,,9300,9400,9400
876177,,4500,4500,4500
876178,,2900,2900,2900
876179,,11500,11500,11500
876180,,6600,6600,6600
876181,,1400,1400,1400
876182,,6100,6200,6200
876183,,12000,12000,12000
876184,,6500,6600,6600
876185,,1400,1400,1400
876186,,1500,1500,1500
876187,,1800,1800,1800
876188,,6000,6100,6100
876189,,3500,3500,3500
876190,,13500,13500,13500
876191,,3400,3400,3400
876192,,13500,13500,13500
876193,,4600,4600,4600
876194,,11000,11000,11000
876195,,5100,5100,5100
876196,,10500,10500,10500
876197,,5800,5900,5900
876198,,13500,13500,13500
876199,,9500,9600,9600
876200,,7000,7100,7100
876201,,11000,11000,11000
876202,,5200,5200,5200
876203,,11500,11500,11500
876204,,5600,5600,5600
876205,,6600,6700,6700
876206,,14500,14500,14500
876207,,9900,10000,10000
876208,,9000,9100,9100
876209,,8300,8400,8400
876210,,12000,12000,12000
876211,,7200,7300,7300
876212,,6900,7000,7000
876213,,7100,7200,7200
876214,,6300,6400,6400
876215,,11500,11500,11500
876216,,9500,9600,9600
876217,,9800,9900,9900
876218,,9500,9600,9600
876219,,10500,10500,10500
876220,,7300,7400,7400
876221,,4700,4700,4700
876222,,6900,7000,7000
876223,,5900,6000,6000
876224,,26000,26000,26000
876225,,6000,6100,6100
876226,,12000,12000,12000
876227,,9300,9400,9400
876228,,7600,7700,7700
876229,,5300,5300,5300
876230,,5000,5000,5000
876231,,6200,6300,6300
876232,,10500,10500,10500
876233,,9800,9900,9900
876234,,9200,9300,9300
876235,,11500,11500,11500
876236,,19000,19000,19000
876237,,22000,22000,22000
876238,,5400,5500,5500
876239,,8400,8500,8500
876240,,6000,6100,6100
876241,,6600,6700,6700
876242,,9500,9600,9600
876243,,14000,14000,14000
876244,,10500,10500,10500
876245,,11500,11500,11500
876246,,9300,9400,9400
876247,,6300,6400,6400
876248,,10500,10500,10500
876249,,9500,9600,9600
876250,,7400,7500,7500
876251,,3200,3200,3200
876252,,4100,4100,4100
876253,,3700,3700,3700
876254,,9700,9800,9800
876255,,7400,7500,7500
876256,,10000,10000,10000
876257,,9600,9700,9700
876258,,8500,8600,8600
876259,,12500,12500,12500
876260,,20500,20500,20500
876261,,12500,12500,12500
876262,,12500,12500,12500
876263,,12500,12500,12500
876264,,16000,16000,16000
876265,,10000,10000,10000
876266,,9200,9300,9300
876267,,7500,7600,7600
876268,,5400,5500,5500
876269,,18000,18000,18000
876270,,17000,17000,17000
876271,,6800,6900,6900
876272,,13000,13000,13000
876273,,9200,9300,9300
876274,,12500,12500,12500
876275,,8800,8900,8900
876276,,14500,14500,14500
876277,,8500,8600,8600
876278,,12500,12500,12500
876279,,9600,9700,9700
876280,,12500,12500,12500
876281,,7500,7600,7600
876282,,10500,10500,10500
876283,,7000,7100,7100
876284,,9000,9100,9100
876285,,8800,8900,8900
876286,,6300,6400,6400
876287,,7500,7600,7600
876288,,35500,36000,36000
876289,,21500,21500,21500
876290,,10500,10500,10500
876291,,21000,21000,21000
876292,,950,950,950
876293,,5000,5000,5000
876294,,10500,10500,10500
876295,,12000,12000,12000
876296,,11500,11500,11500
876297,,12000,12000,12000
876298,,12000,12000,12000
876299,,9700,9900,9900
876300,,7000,7100,7100
876301,,2600,2700,2700
876302,,3700,3800,3800
876303,,11500,11500,11500
876304,,9000,9200,9200
876305,,11000,11000,11000
876306,,9300,9500,9500
876307,,4400,4500,4500
876308,,29000,29500,29500
876309,,12000,12000,12000
876310,,18500,19000,19000
876311,,22000,22500,22500
876312,,19500,20000,20000
876313,,7300,7400,7400
876314,,6400,6500,6500
876315,,12000,12000,12000
876316,,4100,4200,4200
876317,,13000,13500,13500
876318,,3800,3900,3900
876319,,12000,12000,12000
876320,,11500,11500,11500
876321,,14500,15000,15000
876322,,16000,16500,16500
876323,,8500,8700,8700
876324,,7000,7100,7100
876325,,7500,7600,7600
876326,,7400,7500,7500
876327,,10000,10000,10000
876328,,8100,8300,8300
876329,,8100,8300,8300
876330,,9700,9900,9900
876331,,11000,11000,11000
876332,,9300,9500,9500
876333,,8900,9100,9100
876334,,7700,7900,7900
876335,,10500,10500,10500
876336,,12000,12000,12000
876337,,12500,12500,12500
876338,,12500,12500,12500
876339,,4700,4800,4800
876340,,4500,4600,4600
876341,,31000,31500,31500
876342,,1200,1200,1200
876343,,20500,21000,21000
876344,,8900,9100,9100
876345,,13500,14000,14000
876346,,8800,9000,9000
876347,,16000,16500,16500
876348,,10000,10000,10000
876349,,14500,15000,15000
876350,,15000,15500,15500
876351,,18000,18500,18500
876352,,23500,24000,24000
876353,,24500,25000,25000
876354,,500,500,500
876355,,15000,15500,15500
876356,,6800,6900,6900
876357,,5700,5800,5800
876358,,4300,4400,4400
876359,,11000,11000,11000
876360,,7000,7100,7100
876361,,14500,15000,15000
876362,,8400,8600,8600
876363,,12500,12500,12500
876364,,21000,21500,21500
876365,,14000,14500,14500
876366,,5500,5600,5600
876367,,3100,3200,3200
876368,,9300,9400,9400
876369,,4900,4900,4900
876370,,3200,3200,3200
876371,,10000,10000,10000
876372,,15500,15500,15500
876373,,1700,1700,1700
876374,,2000,2000,2000
876375,,600,600,600
876376,,2100,2100,2100
876377,,3200,3200,3200
876378,,550,550,550
876379,,8100,8200,8200
876380,,8800,8900,8900
876381,,1000,1000,1000
