,BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast
4579,The SR 471 Traffic Signals project rom 620 ft South of CR 48 (M.P. 10.633) to 620 ft North of CR 48 (M.P. 10.867,2009.0,424735-1,2,1.0,FL,No Tolls on 1+ lane,5600,2011.0,1.0,2009.0,5-Consultant,4-Regional travel model,,12-9115-424735-1-The SR 471 Traffic Signals project rom 620 ft South of CR 48 (M.P. 10.633) to 620 ft North of CR 48 (M.P. 10.867,1.0,12-24814-181001,2013.0,5800.0,181001.0,Florida,12-24814-181001,4-Minor Arterial,5600.0
4582,"The SR 50 flexible pavement reconstruction project from
(M.P. 4.800) to (M.P. 5.300).",2010.0,424524-1,1,1.0,FL,No Tolls on 1+ lane,5800,2012.0,1.0,2010.0,5-Consultant,4-Regional travel model,,"12-9116-424524-1-The SR 50 flexible pavement reconstruction project from
(M.P. 4.800) to (M.P. 5.300).",1.0,12-24815-180118,2014.0,5800.0,180118.0,Florida,12-24815-180118,4-Minor Arterial,5800.0
4585,SR 9/I-95 Resurfacing Project rom Indian River County Line (M.P. 0.000) to 0.27 Mi South of SR 514 interchange (M.P. 12.747,2008.0,424228-1,1,1.0,FL,No Tolls on 1+ lane,41400,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,,12-9117-424228-1-SR 9/I-95 Resurfacing Project rom Indian River County Line (M.P. 0.000) to 0.27 Mi South of SR 514 interchange (M.P. 12.747,1.0,12-24815-180118,2012.0,6100.0,180118.0,Florida,12-24815-180118,4-Minor Arterial,43370.0
4588,The SR A1A resurfacing project from Orlando Avenue (M.P. 33.999) to SR 520 (M.P. 36.148).,2009.0,423630-1,1,3.0,FL,No Tolls on 1+ lane,39000,2011.0,1.0,2009.0,5-Consultant,5-Professional judgement,,12-9118-423630-1-The SR A1A resurfacing project from Orlando Avenue (M.P. 33.999) to SR 520 (M.P. 36.148).,1.0,12-24816-705117,2013.0,30500.0,705117.0,Florida,12-24816-705117,3-Principal Arterial,39000.0
4591,The SR 9 resurfacing project from the pavement change North of SR 46 (M.P. 22.509) to the Volusia County Line (M.P. 31.190,2009.0,423567-1,1,1.0,FL,No Tolls on 1+ lane,30600,2011.0,1.0,2009.0,5-Consultant,4-Regional travel model,,12-9119-423567-1-The SR 9 resurfacing project from the pavement change North of SR 46 (M.P. 22.509) to the Volusia County Line (M.P. 31.190,1.0,12-24817-700322,2013.0,26524.0,700322.0,Florida,12-24817-700322,1-Interstate or Limited-access facility,30600.0
4594,"The SR 93 resurfacing projectfrom South of Panasofkee Creek Bridge (M.P. 15.329) to SR 91
(Floridas Turnpike) (M.P. 21.780)",2007.0,426566-1,1,1.0,FL,No Tolls on 1+ lane,47900,2011.0,1.0,2007.0,5-Consultant,5-Professional judgement,,"12-9120-426566-1-The SR 93 resurfacing projectfrom South of Panasofkee Creek Bridge (M.P. 15.329) to SR 91
(Floridas Turnpike) (M.P. 21.780)",1.0,12-24818-189920,2013.0,41424.0,189920.0,Florida,12-24818-189920,3-Principal Arterial,47900.0
4597,"The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",2009.0,423362-1,1,3.0,FL,No Tolls on 1+ lane,47600,2011.0,1.0,2009.0,5-Consultant,5-Professional judgement,M.P. 7.697 to M.P. 7.774,"12-9121-423362-1-The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",1.0,12-24819-920105,2013.0,44000.0,920105.0,Florida,12-24819-920105,3-Principal Arterial,47600.0
4600,"The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",2010.0,423362-2,1,3.0,FL,No Tolls on 1+ lane,24200,2011.0,1.0,2010.0,5-Consultant,5-Professional judgement,M.P. 9.786 to M.P. 12.745,"12-9122-423362-2-The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",2.0,12-24820-920255,2013.0,21500.0,920255.0,Florida,12-24820-920255,3-Principal Arterial,24200.0
4603,"The SR 11 Resurfacing Project from 0.108 Mile North of Carter Road (M.P. 1.690) to the Flagler
County Line (M.P. 14.316)",2008.0,423360-1,1,3.0,FL,No Tolls on 1+ lane,3850,2010.0,1.0,2008.0,5-Consultant,1-Traffic count trend,,"12-9123-423360-1-The SR 11 Resurfacing Project from 0.108 Mile North of Carter Road (M.P. 1.690) to the Flagler
County Line (M.P. 14.316)",1.0,12-24821-790004,2012.0,6000.0,790004.0,Florida,12-24821-790004,4-Minor Arterial,3850.0
4606,"SR 426 Resurfacing Projectfrom Orange Co. Line (M.P. 0.000) to 138 feet west of Deep Lake
St. (M.P. 1.391)",2007.0,423359-1,1,3.0,FL,No Tolls on 1+ lane,35900,2010.0,1.0,2007.0,5-Consultant,5-Professional judgement,,"12-9124-423359-1-SR 426 Resurfacing Projectfrom Orange Co. Line (M.P. 0.000) to 138 feet west of Deep Lake
St. (M.P. 1.391)",1.0,12-24822-770175,2012.0,32500.0,770175.0,Florida,12-24822-770175,4-Minor Arterial,35900.0
4609,The SR 423 Resurfacing Project from SR 50 (M.P. 3.211) to Wymore Road (M.P. 8.663).,2008.0,423356-1,1,3.0,FL,No Tolls on 1+ lane,45700,2011.0,1.0,2008.0,5-Consultant,5-Professional judgement,from SR 50 (M.P. 3.211) to Wymore Road (M.P. 8.663).,12-9125-423356-1-The SR 423 Resurfacing Project from SR 50 (M.P. 3.211) to Wymore Road (M.P. 8.663).,1.0,12-24823-750521,2013.0,43500.0,750521.0,Florida,12-24823-750521,4-Minor Arterial,45700.0
4612,The SR 423 Resurfacing Project from SR 50 (M.P. 3.211) to Wymore Road (M.P. 8.663).,2008.0,423356-1,1,3.0,FL,No Tolls on 1+ lane,40700,2011.0,1.0,2008.0,5-Consultant,5-Professional judgement,,12-9126-423356-1-The SR 423 Resurfacing Project from SR 50 (M.P. 3.211) to Wymore Road (M.P. 8.663).,2.0,12-24824-750638,2013.0,36000.0,750638.0,Florida,12-24824-750638,4-Minor Arterial,40700.0
4615,The SR 423-Add Left Turn Lanes Project from SR 424 (M.P. 7.170) to M.P. 7.201,2006.0,416893-1,4,3.0,FL,No Tolls on 1+ lane,22900,2008.0,1.0,2006.0,5-Consultant,4-Regional travel model,,12-9235-416893-1-The SR 423-Add Left Turn Lanes Project from SR 424 (M.P. 7.170) to M.P. 7.201,1.0,12-24928-750638,2010.0,37500.0,750638.0,Florida,12-24928-750638,4-Minor Arterial,22900.0
4618,"The SR 3/Courtenay Parkway Resurfacing Project from North of Richland Avenue
(M.P. 0.903) to SR 528 (M.P. 3.386)",2008.0,423352-1,1,3.0,FL,No Tolls on 1+ lane,40800,2011.0,1.0,2008.0,5-Consultant,1-Traffic count trend,SR 3/Courtenay Parkway,"12-9128-423352-1-The SR 3/Courtenay Parkway Resurfacing Project from North of Richland Avenue
(M.P. 0.903) to SR 528 (M.P. 3.386)",1.0,12-24826-700280,2013.0,28000.0,700280.0,Florida,12-24826-700280,3-Principal Arterial,40800.0
4621,The SR 5/US 1 resurfacing project,2009.0,423351-1,1,3.0,FL,No Tolls on 1+ lane,31400,2011.0,1.0,2009.0,5-Consultant,5-Professional judgement,,12-9129-423351-1-The SR 5/US 1 resurfacing project,1.0,12-24826-700280,2013.0,28000.0,700280.0,Florida,12-24826-700280,3-Principal Arterial,31400.0
4624,The SR 405 Resurfacing Project from SR 50 (M.P. 0.000) to SR 5/US 1 (M.P. 4.406).,2008.0,423350-1,1,3.0,FL,No Tolls on 1+ lane,18200,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,from SR 50 (M.P. 0.000) to SR 5/US 1 (M.P. 4.406).,12-9130-423350-1-The SR 405 Resurfacing Project from SR 50 (M.P. 0.000) to SR 5/US 1 (M.P. 4.406).,1.0,12-24826-700280,2012.0,29000.0,700280.0,Florida,12-24826-700280,3-Principal Arterial,18765.0
4627,"The SR 326 Resurfacing Project SR 326 (M.P. 0.000) to SR 25/SR 200/US
301/US 441 (M.P. 1.674).",2008.0,423348-1,1,3.0,FL,No Tolls on 1+ lane,13100,2011.0,1.0,2008.0,5-Consultant,5-Professional judgement,,"12-9131-423348-1-The SR 326 Resurfacing Project SR 326 (M.P. 0.000) to SR 25/SR 200/US
301/US 441 (M.P. 1.674).",1.0,12-24827-361002,2013.0,10800.0,361002.0,Florida,12-24827-361002,3-Principal Arterial,13100.0
4630,"SR 50 Resurfacing Project from east of Lake Village Avenue (M.P. 11.289) to east of Grand Highway
(M.P. 13.918)",2008.0,423347-1,1,3.0,FL,No Tolls on 1+ lane,31100,2010.0,1.0,2008.0,5-Consultant,5-Professional judgement,,"12-9132-423347-1-SR 50 Resurfacing Project from east of Lake Village Avenue (M.P. 11.289) to east of Grand Highway
(M.P. 13.918)",1.0,12-24828-115057,2012.0,25500.0,115057.0,Florida,12-24828-115057,3-Principal Arterial,31100.0
4633,"The SR 50 Resurfacing Project from Sumter County Line (M.P. 0.000) to CR 33/Bluff Lake Road
(M.P. 4.293)",2008.0,423346-1,1,1.0,FL,No Tolls on 1+ lane,9650,2011.0,1.0,2008.0,5-Consultant,1-Traffic count trend,,"12-9133-423346-1-The SR 50 Resurfacing Project from Sumter County Line (M.P. 0.000) to CR 33/Bluff Lake Road
(M.P. 4.293)",1.0,12-24829-110319,2013.0,10600.0,110319.0,Florida,12-24829-110319,3-Principal Arterial,9650.0
4636,"SR 33 Add Turn Lane from S. of CR 474 (M.P. 0.927) to N. of CR 474 (M.P.
1.353)",2012.0,423096-1,4,1.0,FL,No Tolls on 1+ lane,6600,2014.0,1.0,2012.0,5-Consultant,5-Professional judgement,,"12-9134-423096-1-SR 33 Add Turn Lane from S. of CR 474 (M.P. 0.927) to N. of CR 474 (M.P.
1.353)",1.0,12-24830-111000,2016.0,6500.0,111000.0,Florida,12-24830-111000,4-Minor Arterial,6600.0
4639,"The SR 46 Resurfacing Project West of Mills Creek Bridge (M.P. 8.448) to SR 15/600/US 17-
92 (M.P. 8.929).",2008.0,422708-1,1,3.0,FL,No Tolls on 1+ lane,18400,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,,"12-9135-422708-1-The SR 46 Resurfacing Project West of Mills Creek Bridge (M.P. 8.448) to SR 15/600/US 17-
92 (M.P. 8.929).",1.0,12-24831-775050,2012.0,16600.0,775050.0,Florida,12-24831-775050,3-Principal Arterial,18400.0
4642,"The SR 436 Resurfacing Project from East of Oxford Road (M.P. 7.729) to Cassel Creek Road (M.P.
9.297).",2008.0,422707-1,1,3.0,FL,No Tolls on 1+ lane,75300,2011.0,1.0,2008.0,5-Consultant,5-Professional judgement,SR 436  0.500 Mile East of Oxford Road,"12-9136-422707-1-The SR 436 Resurfacing Project from East of Oxford Road (M.P. 7.729) to Cassel Creek Road (M.P.
9.297).",1.0,12-24832-775078,2013.0,73500.0,775078.0,Florida,12-24832-775078,3-Principal Arterial,75300.0
4645,"The SR 436 Resurfacing Project from East of Oxford Road (M.P. 7.729) to Cassel Creek Road (M.P.
9.297).",2008.0,422707-1,1,3.0,FL,No Tolls on 1+ lane,65400,2011.0,1.0,2008.0,5-Consultant,5-Professional judgement,SR 436  0.200 Mile South of Red Bug Lake Road,"12-9137-422707-1-The SR 436 Resurfacing Project from East of Oxford Road (M.P. 7.729) to Cassel Creek Road (M.P.
9.297).",2.0,12-24833-770271,2013.0,60500.0,770271.0,Florida,12-24833-770271,3-Principal Arterial,65400.0
4647,"The SR 600 (US 92/International Speedway Blvd.)  add left turn lanes project east and west approaches of
the SR 600/US 92/ISB intersection at SR 5A (Nova Road) from M.P. 19.451 to M.P.19.704",2010.0,422683-1,1,3.0,FL,No Tolls on 1+ lane,39400,2012.0,1.0,2010.0,5-Consultant,2-Population growth rates,Site 795096-M.P. 18.875,"12-9138-422683-1-The SR 600 (US 92/International Speedway Blvd.)  add left turn lanes project east and west approaches of
the SR 600/US 92/ISB intersection at SR 5A (Nova Road) from M.P. 19.451 to M.P.19.704",1.0,12-24834-795096,2014.0,39000.0,795096.0,Florida,12-24834-795096,3-Principal Arterial,39400.0
4650,"The SR 600 (US 92/International Speedway Blvd.)  add left turn lanes project east and west approaches of
the SR 600/US 92/ISB intersection at SR 5A (Nova Road) from M.P. 19.451 to M.P.19.705",2010.0,422683-1,1,3.0,FL,No Tolls on 1+ lane,24300,2012.0,1.0,2010.0,5-Consultant,2-Population growth rates,Site 795099-M.P. 20.294,"12-9139-422683-1-The SR 600 (US 92/International Speedway Blvd.)  add left turn lanes project east and west approaches of
the SR 600/US 92/ISB intersection at SR 5A (Nova Road) from M.P. 19.451 to M.P.19.705",2.0,12-24835-795099,2014.0,27500.0,795099.0,Florida,12-24835-795099,3-Principal Arterial,24300.0
4653,"The SR 520 Resurfacing Project from west of A Lane (M.P. 5.000) to East of Lakeview Blvd (M.P.
5.500).",2008.0,422567-1,1,3.0,FL,No Tolls on 1+ lane,18400,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,MP 5 to MP 5.5,"12-9141-422567-1-The SR 520 Resurfacing Project from west of A Lane (M.P. 5.000) to East of Lakeview Blvd (M.P.
5.500).",1.0,12-24837-700080,2012.0,19900.0,700080.0,Florida,12-24837-700080,3-Principal Arterial,18400.0
4656,"The SR 438 (Silver Star Road) Add Left Turn Lane(s) project from 600 ft
west of Orange Avenue (M.P. 0.939) to 400 ft east of Orange Avenue (M.P. 1.128).",2009.0,422223-1,4,3.0,FL,No Tolls on 1+ lane,14000,2011.0,1.0,2009.0,5-Consultant,2-Population growth rates,MP .939 to MP 1.128,"12-9142-422223-1-The SR 438 (Silver Star Road) Add Left Turn Lane(s) project from 600 ft
west of Orange Avenue (M.P. 0.939) to 400 ft east of Orange Avenue (M.P. 1.128).",1.0,12-24838-750089,2013.0,15900.0,750089.0,Florida,12-24838-750089,4-Minor Arterial,14000.0
4659,"The SR 438 Resurfacing Project from Ocoee-Apopka Road (M.P. 0.000) to Whittier Avenue (M.P.
1.459).",2007.0,422008-1,1,3.0,FL,No Tolls on 1+ lane,18500,2010.0,1.0,2007.0,5-Consultant,1-Traffic count trend,MP 0000 to MO 1.459,"12-9167-422008-1-The SR 438 Resurfacing Project from Ocoee-Apopka Road (M.P. 0.000) to Whittier Avenue (M.P.
1.459).",1.0,12-24863-750089,2012.0,16500.0,750089.0,Florida,12-24863-750089,4-Minor Arterial,18500.0
4662,SR 530 Resurfacing Project from SR 400 (M.P.5.789) to Bonnet Creek Bridge (M.P. 6.724).,2007.0,422033-1,1,3.0,FL,No Tolls on 1+ lane,59100,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,MP 5.789 to MP 6.724,12-9143-422033-1-SR 530 Resurfacing Project from SR 400 (M.P.5.789) to Bonnet Creek Bridge (M.P. 6.724).,1.0,12-24839-920300,2012.0,58500.0,920300.0,Florida,12-24839-920300,3-Principal Arterial,59100.0
4665,The SR 5A Resurfacing Project rom Herbert St (M.P. 3.307) to North of Beville Rd (M.P. 6.174).,2009.0,422032-1,1,3.0,FL,No Tolls on 1+ lane,29500,2011.0,1.0,2009.0,5-Consultant,5-Professional judgement,MP 3.307 to MP 6.174,12-9144-422032-1-The SR 5A Resurfacing Project rom Herbert St (M.P. 3.307) to North of Beville Rd (M.P. 6.174).,1.0,12-24840-790363,2013.0,27000.0,790363.0,Florida,12-24840-790363,3-Principal Arterial,29500.0
4668,The SR 44 Resurfacing Project from Riverside Drive (M.P. 0.000) to Peninsula Avenue (M.P. 1.433),2008.0,422031-1,1,3.0,FL,No Tolls on 1+ lane,8700,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,MP 0 to MP 1.433,12-9145-422031-1-The SR 44 Resurfacing Project from Riverside Drive (M.P. 0.000) to Peninsula Avenue (M.P. 1.433),1.0,12-24841-790421,2012.0,8600.0,790421.0,Florida,12-24841-790421,4-Minor Arterial,8700.0
4671,The SR 40 Resurfacing Project from US 1 (M.P. 0.000) to SR A1A (M.P. 1.481,2007.0,422030-1,1,3.0,FL,No Tolls on 1+ lane,36600,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,MP 0 to MO 1481,12-9147-422030-1-The SR 40 Resurfacing Project from US 1 (M.P. 0.000) to SR A1A (M.P. 1.481,1.0,12-24843-795128,2012.0,19500.0,795128.0,Florida,12-24843-795128,3-Principal Arterial,36600.0
4674,The SR 44 Resurfacing Project from Lytle St (M.P. 0.000) to SR 5/US 1 (M.P. 0.934).,2008.0,422028-1,1,3.0,FL,No Tolls on 1+ lane,13500,2010.0,1.0,2008.0,5-Consultant,2-Population growth rates,MP 0000 to MP 0.934,12-9148-422028-1-The SR 44 Resurfacing Project from Lytle St (M.P. 0.000) to SR 5/US 1 (M.P. 0.934).,1.0,12-24844-790111,2012.0,11500.0,790111.0,Florida,12-24844-790111,4-Minor Arterial,13500.0
4677,"The SR 44 Resurfacing Project from Jungle Road (M.P. 26.978) to 570 feet south of 6th Avenue (M.P.
31.310).",2007.0,422027-1,1,3.0,FL,No Tolls on 1+ lane,28500,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,MP 26.978 to MP 27.494,"12-9149-422027-1-The SR 44 Resurfacing Project from Jungle Road (M.P. 26.978) to 570 feet south of 6th Avenue (M.P.
31.310).",1.0,12-24845-790514,2012.0,17700.0,790514.0,Florida,12-24845-790514,3-Principal Arterial,28500.0
4680,"The SR 44 Resurfacing Project from Jungle Road (M.P. 26.978) to 570 feet south of 6th Avenue (M.P.
31.310).",2007.0,422027-1,1,3.0,FL,No Tolls on 1+ lane,26400,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,MP 27.494 to MP 31.310,"12-9150-422027-1-The SR 44 Resurfacing Project from Jungle Road (M.P. 26.978) to 570 feet south of 6th Avenue (M.P.
31.310).",2.0,12-24846-790207,2012.0,29500.0,790207.0,Florida,12-24846-790207,3-Principal Arterial,26400.0
4683,"The SR 44 Resurfacing Project from Hill Ave (M.P. 6.372) to West of CR 4139/Summit Ave (M.P.
9.096)",2007.0,422026-1,1,3.0,FL,No Tolls on 1+ lane,17300,2010.0,1.0,2007.0,5-Consultant,1-Traffic count trend,MP 6.372 to MO 9.096,"12-9151-422026-1-The SR 44 Resurfacing Project from Hill Ave (M.P. 6.372) to West of CR 4139/Summit Ave (M.P.
9.096)",1.0,12-24847-790080,2012.0,12300.0,790080.0,Florida,12-24847-790080,3-Principal Arterial,17300.0
4686,"The SR 600 (US 92) Rigid Pavement Rehabilitation project from East of Clark Bay Road
(M.P. 7.200) to the end of the rigid pavement (M.P. 13.175).",2009.0,422024-2,1,1.0,FL,No Tolls on 1+ lane,17700,2013.0,1.0,2009.0,5-Consultant,5-Professional judgement,MP 7.2 to MP 13.175,"12-9152-422024-2-The SR 600 (US 92) Rigid Pavement Rehabilitation project from East of Clark Bay Road
(M.P. 7.200) to the end of the rigid pavement (M.P. 13.175).",1.0,12-24848-790478,2015.0,19800.0,790478.0,Florida,12-24848-790478,3-Principal Arterial,17700.0
4689,The SR 600 Resurfacing Project from Kepler Rd (M.P. 2.763) to I-4 (M.P. 15.444,2007.0,422024-1,1,3.0,FL,No Tolls on 1+ lane,14100,2010.0,1.0,2007.0,5-Consultant,1-Traffic count trend,MP 2.763 to MP 15.444,12-9153-422024-1-The SR 600 Resurfacing Project from Kepler Rd (M.P. 2.763) to I-4 (M.P. 15.444,1.0,12-24849-799925,2012.0,14006.0,799925.0,Florida,12-24849-799925,3-Principal Arterial,14100.0
4692,"SR 15 Resurfacing Project from south of Washington Ave. (M.P.17.102) to Putnam
County Line (M.P. 25.873).",2007.0,422023-1,1,1.0,FL,No Tolls on 1+ lane,6100,2010.0,1.0,2007.0,5-Consultant,1-Traffic count trend,MP 17.102 to MP 25.873,"12-9154-422023-1-SR 15 Resurfacing Project from south of Washington Ave. (M.P.17.102) to Putnam
County Line (M.P. 25.873).",1.0,12-24850-790280,2012.0,4500.0,790280.0,Florida,12-24850-790280,3-Principal Arterial,6100.0
4695,"The SR 15 Resurfacing Project from the Seminole County Line (M.P. 0.000) to Barwick Rd (M.P.
0.411).",2007.0,422022-1,1,1.0,FL,No Tolls on 1+ lane,25100,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,MP 0 to MO .411,"12-9155-422022-1-The SR 15 Resurfacing Project from the Seminole County Line (M.P. 0.000) to Barwick Rd (M.P.
0.411).",1.0,12-24851-770040,2012.0,21500.0,770040.0,Florida,12-24851-770040,3-Principal Arterial,25100.0
4698,The SR 15 Resurfacing Project from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,2007.0,422020-1,1,3.0,FL,No Tolls on 1+ lane,32000,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,12-9156-422020-1-The SR 15 Resurfacing Project from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,1.0,12-24852-790445,2012.0,28000.0,790445.0,Florida,12-24852-790445,3-Principal Arterial,32000.0
4701,"The SR 5 Resurfacing Project from Industrial Park Avenue (M.P. 20.024) to Harbor Road (M.P.
23.786)",2007.0,422019-1,1,3.0,FL,No Tolls on 1+ lane,23400,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,MP 20/024 to MP 23.786,"12-9157-422019-1-The SR 5 Resurfacing Project from Industrial Park Avenue (M.P. 20.024) to Harbor Road (M.P.
23.786)",1.0,12-24853-795159,2012.0,22500.0,795159.0,Florida,12-24853-795159,3-Principal Arterial,23400.0
4704,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",2008.0,422018-1,1,3.0,FL,No Tolls on 1+ lane,25000,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,US-1/SR 5  1.00 Miles North of SR 44,"12-9159-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",2.0,12-24855-795159,2012.0,22500.0,795159.0,Florida,12-24855-795159,3-Principal Arterial,25000.0
4707,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",2008.0,422018-1,1,3.0,FL,No Tolls on 1+ lane,29600,2010.0,1.0,2008.0,5-Consultant,4-Regional travel model,US-1/SR 5  2.00 Miles South of SR 44,"12-9158-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",1.0,12-24854-795168,2012.0,28000.0,795168.0,Florida,12-24854-795168,3-Principal Arterial,29600.0
4710,The SR 5 Safety Project from Knapp St (M.P. 16.508) to Palmetto St (M.P. 16.774).,2005.0,416773-1,12,3.0,FL,No Tolls on 1+ lane,32700,2008.0,1.0,2005.0,5-Consultant,4-Regional travel model,,12-9237-416773-1-The SR 5 Safety Project from Knapp St (M.P. 16.508) to Palmetto St (M.P. 16.774).,1.0,12-24930-795168,2010.0,28000.0,795168.0,Florida,12-24930-795168,3-Principal Arterial,32700.0
