BriefDescription,County,ForecastMethodology,ForecastYear,ForecastYearType,FunctionalClass,ImprovementType,InternalProjectID,Length_miles,SegmentDescription,SegmentID,State,TollType,TrafficForecast,YearForecastProduced,Year_ofObservation,Count,main_ProjectInformation_ProjectID,main_TrafficForecast_ProjectID,AdjustedForecast,n,Error,PercentError,AbsPE
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,Lake,4.00,2005,1,3,1,411993-1,8.006999969,North of OBrien Rd,1,12,1,20200,2002,2006,20500,12-9602-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,9602,20630,16,-130,-0.630150267,0.630150267
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,Lake,4.00,2005,1,3,1,411993-1,8.006999969,North of OBrien Rd,1,12,1,20200,2002,2006,20500,12-9602-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,9602,20700,16,-200,-0.966183575,0.966183575
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,Lake,4.00,2005,1,3,1,411993-1,8.006999969,North of OBrien Rd,1,12,1,20200,2002,2006,26000,12-9602-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,9602,20630,16,5370,26.03005332,26.03005332
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,Lake,4.00,2005,1,3,1,411993-1,8.006999969,North of OBrien Rd,1,12,1,20200,2002,2006,26000,12-9602-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.825,9602,20700,16,5300,25.60386473,25.60386473
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,Lake,6.00,2005,1,3,1,411993-1,8.006999969,South of Palatlakaha Creek Bridge,2,12,1,23400,2002,2006,20500,12-9603-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,9603,23830,16,-3330,-13.97398238,13.97398238
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,Lake,6.00,2005,1,3,1,411993-1,8.006999969,South of Palatlakaha Creek Bridge,2,12,1,23400,2002,2006,20500,12-9603-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,9603,23900,16,-3400,-14.22594142,14.22594142
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,Lake,6.00,2005,1,3,1,411993-1,8.006999969,South of Palatlakaha Creek Bridge,2,12,1,23400,2002,2006,26000,12-9603-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,9603,23830,16,2170,9.106168695,9.106168695
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,Lake,6.00,2005,1,3,1,411993-1,8.006999969,South of Palatlakaha Creek Bridge,2,12,1,23400,2002,2006,26000,12-9603-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,9603,23900,16,2100,8.786610879,8.786610879
"The SR 5 Bridge Replacement Project at the bridge over Black Branch Creek (M.P. 9.091) to (M.P.
9.108)",Flagler,1.00,2011,1,3,1,411092-1,0.017000001,,1,12,1,16900,2006,2012,9600,"12-9286-411092-1-The SR 5 Bridge Replacement Project at the bridge over Black Branch Creek (M.P. 9.091) to (M.P.
9.108)",9286,17610,2,-8010,-45.48551959,45.48551959
"The SR 5 Bridge Replacement Project at the bridge over Black Branch Creek (M.P. 9.091) to (M.P.
9.108)",Flagler,1.00,2011,1,3,1,411092-1,0.017000001,,1,12,1,16900,2006,2012,9600,"12-9605-411092-1-The SR 5 Bridge Replacement Project at the bridge over Black Branch Creek (M.P. 9.091) to (M.P.
9.108)",9605,17610,2,-8010,-45.48551959,45.48551959
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,31500,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,40550,54,-9050,-22.31812577,22.31812577
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,31500,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,42185,54,-10685,-25.32890838,25.32890838
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,31500,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,42980,54,-11480,-26.71009772,26.71009772
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,35000,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,40550,54,-5550,-13.68680641,13.68680641
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,35000,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,42185,54,-7185,-17.03212042,17.03212042
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,35000,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,42980,54,-7980,-18.56677524,18.56677524
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,44000,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,40550,54,3450,8.508014797,8.508014797
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,44000,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,42185,54,1815,4.302477184,4.302477184
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,44000,"12-9287-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9287,42980,54,1020,2.373196836,2.373196836
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,31500,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,55350,54,-23850,-43.08943089,43.08943089
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,31500,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,56985,54,-25485,-44.72229534,44.72229534
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,31500,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,57780,54,-26280,-45.48286604,45.48286604
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,35000,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,55350,54,-20350,-36.76603433,36.76603433
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,35000,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,56985,54,-21985,-38.58032816,38.58032816
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,35000,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,57780,54,-22780,-39.42540672,39.42540672
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,44000,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,55350,54,-11350,-20.50587173,20.50587173
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,44000,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,56985,54,-12985,-22.78669825,22.78669825
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,44000,"12-9288-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9288,57780,54,-13780,-23.84908273,23.84908273
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,31500,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,62350,54,-30850,-49.478749,49.478749
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,31500,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,63985,54,-32485,-50.76971165,50.76971165
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,31500,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,64780,54,-33280,-51.37388083,51.37388083
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,35000,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,62350,54,-27350,-43.86527666,43.86527666
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,35000,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,63985,54,-28985,-45.29967961,45.29967961
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,35000,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,64780,54,-29780,-45.9709787,45.9709787
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,44000,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,62350,54,-18350,-29.43063352,29.43063352
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,44000,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,63985,54,-19985,-31.23388294,31.23388294
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Dillard St. to Turnpike Ramp,3,12,1,58300,2003,2010,44000,"12-9289-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9289,64780,54,-20780,-32.07780179,32.07780179
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,31500,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,40550,54,-9050,-22.31812577,22.31812577
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,31500,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,42185,54,-10685,-25.32890838,25.32890838
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,31500,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,42980,54,-11480,-26.71009772,26.71009772
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,35000,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,40550,54,-5550,-13.68680641,13.68680641
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,35000,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,42185,54,-7185,-17.03212042,17.03212042
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,35000,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,42980,54,-7980,-18.56677524,18.56677524
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,44000,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,40550,54,3450,8.508014797,8.508014797
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,44000,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,42185,54,1815,4.302477184,4.302477184
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Avalon to Park Ave.,1,12,1,36500,2003,2010,44000,"12-9606-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9606,42980,54,1020,2.373196836,2.373196836
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,31500,"12-9607-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9607,55350,54,-23850,-43.08943089,43.08943089
"The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",Orange,4.00,2007,1,3,4,410983-1,3.137000084,Park Ave to Dillard St.,2,12,1,51300,2003,2010,31500,"12-9607-410983-1-The SR 50 Widening/Resurfacing Existing Lanes Project from Avalon Road M.P. 3.080 to SR 429/Western
Beltway M.P. 6.217.",9607,56985,54,-25485,-44.72229534,44.72229534
