PID,County,Rte,Log,FUN CLASS,Project Description,Project Type,Who,Year Forecast Made,"Forecast 
Method",Opening Year,OY ADT Forecast,Design Year,DY ADT Forecast,Notes,Near Actual Open Year,Near Open Yr Count,Recent Cnt Yr or Near DY,Recent or Near DY Count,Revised Design Year Reg.,Adj Rev DY Reg.,Physical Work Complete Date,,Methodology,State,Count Units,Toll Type,CLASS-from Func(check previous excel),Functional Class,Improment Type
102520,LOR,83,18.58,4,LOR-0090-20.55||Add-turn-lanes-to-the-IR-90-eastbound-and-westbound-exit-ramps-a,Intersection Improvement,CONSULTANT,2016,,2018,11940,2038,12110,Functional Class unreliable,,,,,,,,,6,41,1,1,CLEVELAND,4,2
104003,LOR,10,0.64,4,LOR-0010C--00.50||North-Ridgeville-Reconstruct-Median-of-LOR--0010C-(Lorain-Road,Intersection Improvement,CONSULTANT,2016,,2018,22290,2038,23050,Functional Class unreliable,,,,,,,,,6,41,1,1,CLEVELAND,4,2
102841,PIC,62,7.45,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,10000,2030,10000,Functional Class unreliable,,,,,,,,,6,41,1,1,DARBYDALE,4,12
99927,MOT,40,16.99,4,"MOT-40-16.98||SFN-5703425,-MOT-40-1698,-over-IR-75-(Junction):1.--Remove-LMC-ove",SHIFT,ODOT OTHER,2016,,2018,18000,2038,18000,Functional Class unreliable,,,,,,,,,6,41,1,1,DAYTON,4,12
102035,SAN,53,5.93,4,SAN-53-6.02-sgnl-Sfty||Safety-funded-project-to-upgrade-signal-heads-and-support,Intersection Improvement,ODOT OTS,2016,,2018,8310,2038,8790,Functional Class unreliable,,,,,,,,,6,41,1,1,FREMONT,4,2
93576,ERI,6,28.59,4,ERI-VERMILION-SIGNAL||Project-involves-signal-improvements-for-nine-intersection,IMS/IJS/IFS,CONSULTANT,2016,,2018,5850,2038,6690,Functional Class unreliable,,,,,,,,,6,41,1,1,LORAIN-ELYRIA,4,11
91516,MAR,95,0.75,4,MAR-95-14.250||Marion-urban-resurfacing-projectSR95-14.25-14.75:--Columbia-and-B,SHIFT,ODOT OTHER,2016,,2018,14000,2030,14000,Functional Class unreliable,,,,,,,,,6,41,1,1,MARION,4,12
91516,MAR,95,14.43,4,MAR-95-14.250||Marion-urban-resurfacing-projectSR95-14.25-14.75:--Columbia-and-B,SHIFT,ODOT OTHER,2016,,2018,4200,2030,4200,Functional Class unreliable,,,,,,,,,6,41,1,1,MARION,4,12
91516,MAR,95,14.69,4,MAR-95-14.250||Marion-urban-resurfacing-projectSR95-14.25-14.75:--Columbia-and-B,SHIFT,ODOT OTHER,2016,,2018,6100,2030,6100,Functional Class unreliable,,,,,,,,,6,41,1,1,MARION,4,12
,HEN,108,18.02,4,Route 108,SHIFT,ODOT OTHER,2016,,2018,8400,2030,9100,Functional Class unreliable,,,,,,,,,6,41,1,1,NAPOLEON,4,12
101569,MIA,66,1.57,4,MIA/SHE-SR-66-2.26/4.27||Repair-bridges-by-patching-abutments-and-deck-edges-usi,SHIFT,ODOT OTHER,2016,,2018,4600,2038,4600,Functional Class unreliable,,,,,,,,,6,41,1,1,PIQUA,4,12
98636,CHP,36,7.34,4,CHP-36-8.04||Change-from-hard-deck-overlay-to-new-bridge-(discussed-with-Lee-on-,SHIFT,ODOT OTHER,2016,,2018,6000,2038,7400,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
98640,DAR,36,1.76,4,LOG-287-7.76||Replace-deficient-twin-60q-reinforced-concrete-pipe-(RCP)-culvert.,SHIFT,ODOT OTHER,2016,,2018,1600,2038,2000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102031,DAR,36,1.76,4,"D07-CRFY18||Culvert-repairs-as-follows:-DAR-36-0043-(CFN-190360010),-replace-4'x",SHIFT,ODOT OTHER,2016,,2018,1600,2038,2000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102031,DAR,36,16.2,4,"D07-CRFY18||Culvert-repairs-as-follows:-DAR-36-0043-(CFN-190360010),-replace-4'x",SHIFT,ODOT OTHER,2016,,2018,6500,2038,7200,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
78343,GEA,88,2.18,4,GEA-422-17.35-Intersection||Improve-geometrics-and-capacity-at-the-intersection-,SHIFT,ODOT OTHER,2016,,2018,6900,2038,6900,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
98637,MER,29,4.57,4,MER-29/49-3.21/4.90||Remove-asphalt-wearing-surface-and-water-proofing-from-non-,SHIFT,ODOT OTHER,2016,,2018,2800,2038,3400,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,22,0.54,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,2300,2030,2400,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,22,2.31,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,2100,2030,2500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,22,6.12,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,2100,2030,2100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,22,10.77,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,3300,2030,3600,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,22,13.6,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,4600,2030,4900,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,62,2.06,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,7200,2030,7300,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102841,PIC,62,5.69,4,PIC-22/62-0.00/0.00||Preventive-maintenanceSmoothseal-and-AC-overlay:PIC-US-22-0,SHIFT,ODOT OTHER,2016,,2018,9800,2030,9800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
,SAN,6,29.04,4,SSAN00006R 25.64 by ZPORTER,SHIFT,ODOT OTHER,2016,,2018,5800,2030,5800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
95365,STA,93,15.11,4,"STA-0093-14.44||Supterstructure-replacement-of-sfn#7605056,-STA-SR93-14.44,-in-L",SHIFT,ODOT OTHER,2016,,2018,4100,2038,5000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
101003,WOO,199,29.05,4,WOO-199-29.10-Carronade-Rdabt||Replace-intersection-at-Carronade-Road-Extension-,Intersection Improvement,ODOT OTS,2016,,2018,4800,2038,5520,Functional Class unreliable,,,,,,,,,6,41,1,1,TOLEDO,4,2
101003,WOO,199,29.15,4,WOO-199-29.10-Carronade-Rdabt||Replace-intersection-at-Carronade-Road-Extension-,Intersection Improvement,ODOT OTS,2016,,2018,8630,2038,9320,Functional Class unreliable,,,,,,,,,6,41,1,1,TOLEDO,4,2
,WOO,199,29.49,4,WOO-199-29.19,SHIFT,ODOT OTHER,2016,,2018,9100,2038,9600,Functional Class unreliable,,,,,,,,,6,41,1,1,TOLEDO,4,12
,WAR,22,6.72,5,WAR-22-5.37 ,SHIFT,ODOT OTHER,2016,,2018,13000,2038,18000,Functional Class unreliable,,,,,,,,,6,41,1,1,CINCINNATI,5,12
97242,MOT,235,2.08,5,MOT-235-1.77-R||Remove-deteriorated-non-composite-box-beams-and-replace-with-com,SHIFT,ODOT OTHER,2016,,2018,14000,2038,15000,Functional Class unreliable,,,,,,,,,6,41,1,1,DAYTON,5,12
97272,MOT,235,2.08,5,D09-HSFY2017||FY2017-Disrtict-wide-herbicidal-spraying.,SHIFT,ODOT OTHER,2016,,2018,14000,2038,15000,Functional Class unreliable,,,,,,,,,6,41,1,1,DAYTON,5,12
,MOT,235,2.08,5,Potential IOS for MOT 4 New Carlisle/Lower Valley Pike,SHIFT,ODOT OTHER,2016,,2018,14000,2038,15000,Functional Class unreliable,,,,,,,,,6,41,1,1,DAYTON,5,12
,MOT,235,2.08,5,MOT-4-2.52 ,SHIFT,ODOT OTHER,2016,,2018,14000,2038,15000,Functional Class unreliable,,,,,,,,,6,41,1,1,DAYTON,5,12
99976,TUS,39,12.04,5,"TUS-39-12.610||Add-a-turn-lane-to-the-US-250-WB/IR-77-NB-off-ramp,-the-IR-77-SB-",SHIFT,ODOT OTHER,2016,,2018,6600,2038,6600,Functional Class unreliable,,,,,,,,,6,41,1,1,DOVER-NEW,5,12
91391,UNI,38,6.89,5,UNI-38-7.610||Marysville-urban-resurfacing-project,SHIFT,ODOT OTHER,2016,,2018,1300,2030,1300,Functional Class unreliable,,,,,,,,,6,41,1,1,MARYSVILLE,5,12
91391,UNI,38,7.99,5,UNI-38-7.610||Marysville-urban-resurfacing-project,SHIFT,ODOT OTHER,2016,,2018,3000,2030,3200,Functional Class unreliable,,,,,,,,,6,41,1,1,MARYSVILLE,5,12
91391,UNI,38,8.85,5,UNI-38-7.610||Marysville-urban-resurfacing-project,SHIFT,ODOT OTHER,2016,,2018,6100,2030,7100,Functional Class unreliable,,,,,,,,,6,41,1,1,MARYSVILLE,5,12
91391,UNI,38,9.68,5,UNI-38-7.610||Marysville-urban-resurfacing-project,SHIFT,ODOT OTHER,2016,,2018,8000,2030,8800,Functional Class unreliable,,,,,,,,,6,41,1,1,MARYSVILLE,5,12
99168,ATB,6,19.69,5,GCTB-2018-Planning||GCTB-2018-Planning,SHIFT,ODOT OTHER,2016,,2018,4000,2038,5000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99168,ATB,46,11.95,5,GCTB-2018-Planning||GCTB-2018-Planning,SHIFT,ODOT OTHER,2016,,2018,2100,2038,2100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99168,ATB,534,5.54,5,GCTB-2018-Planning||GCTB-2018-Planning,SHIFT,ODOT OTHER,2016,,2018,820,2038,860,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
102031,CHP,814,1.54,5,"D07-CRFY18||Culvert-repairs-as-follows:-DAR-36-0043-(CFN-190360010),-replace-4'x",SHIFT,ODOT OTHER,2016,,2018,2600,2038,2600,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99374,DAR,47,20.61,5,"DAR-BHFY18||SFN-1900765,-DAR-47-2044,-on-Bakertown-Ditch---remove-asphalt-wearin",SHIFT,ODOT OTHER,2016,,2018,2600,2038,3100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99374,DAR,49,1.11,5,"DAR-BHFY18||SFN-1900765,-DAR-47-2044,-on-Bakertown-Ditch---remove-asphalt-wearin",SHIFT,ODOT OTHER,2016,,2018,2700,2038,2800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99374,DAR,49,2.53,5,"DAR-BHFY18||SFN-1900765,-DAR-47-2044,-on-Bakertown-Ditch---remove-asphalt-wearin",SHIFT,ODOT OTHER,2016,,2018,5700,2038,5700,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,FUL,66,1.74,5,Route 66,SHIFT,ODOT OTHER,2016,,2018,8400,2030,9100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
78343,GEA,88,1.04,5,GEA-422-17.35-Intersection||Improve-geometrics-and-capacity-at-the-intersection-,SHIFT,ODOT OTHER,2016,,2018,1700,2038,1800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,HEN,281,2.86,5,HEN-281-0.00 ,SHIFT,ODOT OTHER,2016,,2018,1700,2030,1800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
98014,HIG,134,15.5,5,HIG-134-14.43-&-15.38||Bridge-Replacement-on-HIG-SR-134-14.43-(SFN-3602672)-&-15,SHIFT,ODOT OTHER,2016,,2018,2200,2038,2300,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
98633,LOG,47,21.65,5,D07-BH-FY18-(A)||SHE-66-0834---Remove-asphalt-wearing-surface-and-water-proofing,SHIFT,ODOT OTHER,2016,,2018,1100,2038,1200,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
98640,LOG,292,14.55,5,LOG-287-7.76||Replace-deficient-twin-60q-reinforced-concrete-pipe-(RCP)-culvert.,SHIFT,ODOT OTHER,2016,,2018,1200,2038,1200,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
95369,MAH,534,6.01,5,"STA-21/172-4.46/4.20||Replacement-of-two-structures,-sfn#7600062-at-STA-SR21-4.4",SHIFT,ODOT OTHER,2016,,2018,2800,2038,2800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
98637,MER,49,4.9,5,MER-29/49-3.21/4.90||Remove-asphalt-wearing-surface-and-water-proofing-from-non-,SHIFT,ODOT OTHER,2016,,2018,3000,2038,3000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
102031,MER,49,17.68,5,"D07-CRFY18||Culvert-repairs-as-follows:-DAR-36-0043-(CFN-190360010),-replace-4'x",SHIFT,ODOT OTHER,2016,,2018,1300,2038,1500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99375,MIA,571,9.11,5,"MIA-571/721-6.61/11.04||SFN-5504198,-MIA-571-0661,-on-Stillwater-River---1.--Res",SHIFT,ODOT OTHER,2016,,2018,7100,2038,7200,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99375,MIA,721,10.71,5,"MIA-571/721-6.61/11.04||SFN-5504198,-MIA-571-0661,-on-Stillwater-River---1.--Res",SHIFT,ODOT OTHER,2016,,2018,630,2038,670,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
96211,MRW,95,16.07,5,MRW-95-16.100||Complete-replacement.No-R/W-anticipated.,SHIFT,ODOT OTHER,2016,,2018,7300,2038,8800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,PRE,122,2.45,5,PRE-122-0.00 ,SHIFT,ODOT OTHER,2016,,2018,970,2030,1300,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,SEN,18,28.88,5,SEN-18-23.03 ,SHIFT,ODOT OTHER,2016,,2018,2000,2030,2000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
98633,SHE,66,10.2,5,D07-BH-FY18-(A)||SHE-66-0834---Remove-asphalt-wearing-surface-and-water-proofing,SHIFT,ODOT OTHER,2016,,2018,6400,2038,6500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
101569,SHE,66,5.17,5,MIA/SHE-SR-66-2.26/4.27||Repair-bridges-by-patching-abutments-and-deck-edges-usi,SHIFT,ODOT OTHER,2016,,2018,2000,2038,2200,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
102702,SHE,589,2.35,5,"SHE-75/SR589-12.07/04.37||Bridge-rehab-SHE-75-12.07,-SFN-7502281.Pier-encasement",SHIFT,ODOT OTHER,2016,,2018,530,2038,540,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99515,war,123,14.97,5,WAR-123-16.50||Realign-SR-123-to-straighten-out-S-curve,SHIFT,ODOT OTHER,2016,,2018,9300,2038,13000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,WIL,127,17.65,5,Open Yr 2018 - Design yr 2038,SHIFT,ODOT OTHER,2016,,2018,1300,2038,1300,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,WOO,281,15.78,5,WOO-281-12.09 ,SHIFT,ODOT OTHER,2016,,2018,1600,2030,1800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
95409,log,720,4.12,5,LOG-47/720-13.10/4.25||Remove-and-replace-existing-overlay-with-new-LMC-using-hy,SHIFT,ODOT OTHER,2016,,2018,1400,2038,1400,Functional Class unreliable,,,,,,,,,6,41,1,1,RUSSELLS,5,12
99960,JEF,213,0.1,5,JEF-213-0.000||Replace-the-traffic-signal-hardware-at-SR-7-&-SR-213-and-at-the-U,Intersection Improvement,ODOT OTS,2016,,2018,4030,2038,4090,Functional Class unreliable,,,,,,,,,6,41,1,1,STEUBENVILLE-WEIRTON,5,2
,WOO,579,1.21,5,WOO-579-0.00-2.41,SHIFT,ODOT OTHER,2016,,2018,6400,2030,6900,Functional Class unreliable,,,,,,,,,6,41,1,1,TOLEDO,5,12
,WOO,579,1.21,5,WOO-579-0.00,SHIFT,ODOT OTHER,2016,,2018,6400,2038,7200,Functional Class unreliable,,,,,,,,,6,41,1,1,TOLEDO,5,12
93485,TRU,534,4.05,5,TRU-0534-04.12||Re-deck-of-sfn#-7807260-over-the-East-Branch-of-the-Mahoning-Riv,SHIFT,ODOT OTHER,2016,,2018,8600,2038,8600,Functional Class unreliable,,,,,,,,,6,41,1,1,YOUNGSTOWN-WARREN,5,12
76467,FRA,270,21.3,1,FRA-270-21.69||Minor-pavement-rehabilitation-(AC-overlay-with-repairs)-on-FRA-IR,SHIFT,ODOT OTHER,2017,,2018,141000,2030,160000,Functional Class unreliable,,,,,,,,,6,41,1,1,COLUMBUS,1,12
76467,FRA,270,23.28,1,FRA-270-21.69||Minor-pavement-rehabilitation-(AC-overlay-with-repairs)-on-FRA-IR,SHIFT,ODOT OTHER,2017,,2018,179000,2030,195000,Functional Class unreliable,,,,,,,,,6,41,1,1,COLUMBUS,1,12
76467,FRA,270,24.81,1,FRA-270-21.69||Minor-pavement-rehabilitation-(AC-overlay-with-repairs)-on-FRA-IR,SHIFT,ODOT OTHER,2017,,2018,169000,2030,191000,Functional Class unreliable,,,,,,,,,6,41,1,1,COLUMBUS,1,12
99798,STA,62,2.31,2,"STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",SHIFT,ODOT OTHER,2017,,2018,3200,2038,3700,Functional Class unreliable,,,,,,,,,6,41,1,1,ALLIANCE,1,12
76467,FRA,315,11.22,2,FRA-270-21.69||Minor-pavement-rehabilitation-(AC-overlay-with-repairs)-on-FRA-IR,SHIFT,ODOT OTHER,2017,,2018,91000,2030,94000,Functional Class unreliable,,,,,,,,,6,41,1,1,COLUMBUS,1,12
,OTT,2,18.78,2,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,13000,2038,14000,Functional Class unreliable,,,,,,,,,6,41,1,1,PORT,1,12
,OTT,2,21.7,2,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,14000,2038,16000,Functional Class unreliable,,,,,,,,,6,41,1,1,PORT,1,12
,OTT,2,24.71,2,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,15000,2038,16000,Functional Class unreliable,,,,,,,,,6,41,1,1,PORT,1,12
,OTT,2,27.95,2,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,21000,2038,22000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,1,12
99798,STA,43,21.66,3,"STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",SHIFT,ODOT OTHER,2017,,2018,4800,2038,4800,Functional Class unreliable,,,,,,,,,6,41,1,1,CANTON,3,12
,SAN,53,11.7,3,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,11000,2038,12000,Functional Class unreliable,,,,,,,,,6,41,1,1,FREMONT,3,12
81710,BRO,32,8.26,3,"BRO(HIG)-32-8.15-11.37(0.0-0.39)||On-SR32,-begin-project-0.36-miles-east-of-the-",SHIFT,ODOT OTHER,2017,,2018,15000,2030,16000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,3,12
,OTT,2,5.18,3,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,7200,2038,8800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,3,12
,OTT,2,11.77,3,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,6600,2038,7900,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,3,12
76467,FRA,315,12.47,4,FRA-270-21.69||Minor-pavement-rehabilitation-(AC-overlay-with-repairs)-on-FRA-IR,SHIFT,ODOT OTHER,2017,,2018,34000,2030,37000,Functional Class unreliable,,,,,,,,,6,41,1,1,COLUMBUS,4,12
,OTT,53,11.47,4,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,2800,2038,2800,Functional Class unreliable,,,,,,,,,6,41,1,1,PORT,4,12
,GEA,322,7.23,4,Route 322 LOG: 4.05-10.40,SHIFT,ODOT OTHER,2017,,2018,9000,2038,9100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
99797,MAH,45,9.43,4,MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,SHIFT,ODOT OTHER,2017,,2018,4900,2038,4900,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
99797,MAH,224,5.24,4,MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,SHIFT,ODOT OTHER,2017,,2018,4100,2038,4100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
88609,MRW,95,2.79,4,MRW-95-0.240||Replace-MRW-95-0.24-concrete-slab-bridge-and-MRW-TR60-02087-steel-,SHIFT,ODOT OTHER,2017,,2018,4300,2038,4300,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
,SAN,6,29.04,4,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,5800,2038,5900,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
99798,STA,183,11.47,4,"STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",SHIFT,ODOT OTHER,2017,,2018,6400,2038,6600,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
99798,STA,619,7.16,4,"STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",SHIFT,ODOT OTHER,2017,,2018,5900,2038,6100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,4,12
102267,JAC,93,19.78,5,JAC-93-21.06-OH15-01||Slide-Repair.-JAC-010,SHIFT,ODOT OTHER,2017,,2018,2200,2038,2200,Functional Class unreliable,,,,,,,,,6,41,1,1,JACKSON,5,12
,OTT,2,0.72,5,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,5900,2038,7300,Functional Class unreliable,,,,,,,,,6,41,1,1,PORT,5,12
99697,LAK,86,6.52,5,LAK-086-05.49||Resurfacing-from-Vrooman-Rd-to-the-Lake-County-Line-in-LeRoy-Town,SHIFT,ODOT OTHER,2017,,2018,5200,2038,6400,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99697,LAK,86,8.83,5,LAK-086-05.49||Resurfacing-from-Vrooman-Rd-to-the-Lake-County-Line-in-LeRoy-Town,SHIFT,ODOT OTHER,2017,,2018,4500,2038,5200,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
96552,MAH,534,6,5,"MAH-0534-01.41||Bridge-redeck-SFN-5005671-MAH-SR-531-4.90-over-Mill-Creek,-Minor",SHIFT,ODOT OTHER,2017,,2018,1900,2038,2000,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99797,MAH,165,13.93,5,MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,SHIFT,ODOT OTHER,2017,,2018,4700,2038,4800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99797,MAH,165,25.28,5,MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,SHIFT,ODOT OTHER,2017,,2018,3900,2038,4700,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99797,MAH,534,6.01,5,MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,SHIFT,ODOT OTHER,2017,,2018,2800,2038,2800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,OTT,590,6.03,5,Route 590,SHIFT,ODOT OTHER,2017,,2018,930,2030,930,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,OTT,19,3.1,5,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,6300,2038,6300,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,OTT,163,7.02,5,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,4800,2038,5100,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,OTT,590,1.22,5,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,1500,2038,1500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,SAN,590,8.31,5,Route 590,SHIFT,ODOT OTHER,2017,,2018,1500,2030,1500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,SAN,412,2.93,5,"Route 2, 19,53,163,590,6,412",SHIFT,ODOT OTHER,2017,,2018,1500,2038,1500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,SEN,19,12.38,5,Route 19,SHIFT,ODOT OTHER,2017,,2018,610,2030,610,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,SEN,19,12.38,5,Route 19,SHIFT,ODOT OTHER,2017,,2018,880,2030,880,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
,SEN,101,2.47,5,Route 101,SHIFT,ODOT OTHER,2017,,2018,5700,2030,5800,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
99798,STA,173,3.23,5,"STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",SHIFT,ODOT OTHER,2017,,2018,5400,2038,5400,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
102268,TRU,87,10.22,5,"TRU-Culverts-FY2018||Culvert-replacement-of-CFN-780870110-TRU-SR87-8.67,-Structu",SHIFT,ODOT OTHER,2017,,2018,1500,2038,1500,Functional Class unreliable,,,,,,,,,6,41,1,1,RURAL,5,12
77628,HAM,00022,3.220,1,HAM-71-3.81|Tier-2|Provide-a-full-movement-interchange-at-IR-71-&-MLK-Drive-whil,Corridor Study,ODOT OTS,2013,UNK,2019,11060,2039,11620,,,,,,,,#N/A,,6,41,1,1,,1,12
22213,CUY,77,12.12,1,CUY-077-12.12||Replace-the-Harvard-Avenue-bridge-over-I-77-in-the-Village-of-New,Design Designation Maintenance,ODOT OTS,2013,UNK,2019,90520,2039,92570,,,,,,,,#N/A,,6,41,1,1,,1,1
91731,CLA,70,3.10,1,CLA-70-3.10||Replace-deteriorated-bridge-decks-(CLA-70-3.10-and-CLA-70-3.12;-IR-,SHIFT,ODOT OTHER,2013,UNK,2019,77000,2039,96000,,,,,,,,#N/A,,6,41,1,1,,1,12
