Project ID,Count ID,InternalProjectID,YEAR TYPE,StationID,Year,Actual AADT,Proj AADT,AADTDifference,AADT%Change,y
28-8421-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24103-,SPARS 45,,,1985,"14,925","11,500","-3,425",-22.95%,1.30
28-8422-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24104-,SPARS 45,,,1985,"14,925","11,500","-3,425",-22.95%,1.30
28-8423-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24105-,SPARS 45,,,1985,"17,625","19,500","1,875",10.64%,0.90
28-8424-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24106-,SPARS 45,,,1985,"17,625","19,500","1,875",10.64%,0.90
28-8425-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24107-,SPARS 45,,,1985,"20,375","21,300",925,4.54%,0.96
28-8426-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24108-,SPARS 45,,,1985,"20,375","21,300",925,4.54%,0.96
28-8427-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24109-,SPARS 45,,,1985,"57,850","45,700","-12,150",-21.00%,1.27
28-8428-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24110-,SPARS 45,,,1985,"57,850","45,700","-12,150",-21.00%,1.27
28-8429-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24111-,SPARS 45,,,1985,"57,225","45,300","-11,925",-20.84%,1.26
28-8430-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24112-,SPARS 45,,,1985,"57,225","45,300","-11,925",-20.84%,1.26
28-8431-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24113-,SPARS 45,,,1985,"17,875","20,100","2,225",12.45%,0.89
28-8432-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24114-,SPARS 45,,,1985,"17,875","20,100","2,225",12.45%,0.89
28-8433-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24115-,SPARS 45,,,1985,"15,525","15,600",75,0.48%,1.00
28-8434-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24116-,SPARS 45,,,1985,"15,525","15,600",75,0.48%,1.00
28-8435-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24117-,SPARS 45,,,1985,"15,525","15,700",175,1.13%,0.99
28-8436-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24118-,SPARS 45,,,1985,"15,525","15,700",175,1.13%,0.99
28-8437-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24119-,SPARS 45,,,1985,"16,225","14,900","-1,325",-8.17%,1.09
28-8438-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24120-,SPARS 45,,,1985,"16,225","14,900","-1,325",-8.17%,1.09
28-8439-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24121-,SPARS 45,,,1985,"18,875","20,000","1,125",5.96%,0.94
28-8440-SPARS 45-TH 51 (Snelling Ave.) - From TH 5 to Pierce Butler Route,28-24122-,SPARS 45,,,1985,"18,875","20,000","1,125",5.96%,0.94
28-8441-SPARS 48-TH 169 - From TH 282 to TH 21,28-24123-,SPARS 48,,,1990,"6,850","6,480",-370,-5.40%,1.06
28-8442-SPARS 48-TH 169 - From TH 282 to TH 21,28-24124-,SPARS 48,,,1990,"6,850","6,480",-370,-5.40%,1.06
28-8443-SPARS 48-TH 169 - From TH 282 to TH 21,28-24125-,SPARS 48,,,1990,"7,100","7,180",80,1.13%,0.99
28-8444-SPARS 48-TH 169 - From TH 282 to TH 21,28-24126-,SPARS 48,,,1990,"7,100","7,180",80,1.13%,0.99
28-8445-SPARS 48-TH 169 - From TH 282 to TH 21,28-24127-,SPARS 48,,,1990,"8,750","8,740",-10,-0.11%,1.00
28-8446-SPARS 48-TH 169 - From TH 282 to TH 21,28-24128-,SPARS 48,,,1990,"8,750","8,740",-10,-0.11%,1.00
28-8447-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24129-,SPARS 49,,,1985,"15,900","18,600","2,700",16.98%,0.85
28-8448-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24130-,SPARS 49,,,1985,"15,900","18,600","2,700",16.98%,0.85
28-8449-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24131-,SPARS 49,,,1985,"16,600","20,300","3,700",22.29%,0.82
28-8450-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24132-,SPARS 49,,,1985,"16,600","20,300","3,700",22.29%,0.82
28-8451-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24133-,SPARS 49,,,1985,"13,875","12,100","-1,775",-12.79%,1.15
28-8452-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24134-,SPARS 49,,,1985,"13,875","12,100","-1,775",-12.79%,1.15
28-8453-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24135-,SPARS 49,,,1985,"16,925","20,600","3,675",21.71%,0.82
28-8454-SPARS 49-TH 10 - From Egret Boulevard to University Ave. in Coon Rapids,28-24136-,SPARS 49,,,1985,"16,925","20,600","3,675",21.71%,0.82
28-8455-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24137-,SPARS 53,,,1990,"22,000","30,400","8,400",38.18%,0.72
28-8456-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24138-,SPARS 53,,,1990,"22,000","30,400","8,400",38.18%,0.72
28-8457-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24139-,SPARS 53,,,1990,"20,750","34,500","13,750",66.27%,0.60
28-8458-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24140-,SPARS 53,,,1990,"20,750","34,500","13,750",66.27%,0.60
28-8459-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24141-,SPARS 53,,,1990,"20,750","22,500","1,750",8.43%,0.92
28-8460-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24142-,SPARS 53,,,1990,"20,750","17,800","-2,950",-14.22%,1.17
28-8461-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24143-,SPARS 53,,,1990,"20,750","27,300","6,550",31.57%,0.76
28-8462-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24144-,SPARS 53,,,1990,"20,750","27,300","6,550",31.57%,0.76
28-8463-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24145-,SPARS 53,,,1990,"20,750","33,500","12,750",61.45%,0.62
28-8464-SPARS 53-I-35E - From W. 7th St. to Kellog Blvd.,28-24146-,SPARS 53,,,1990,"20,750","33,500","12,750",61.45%,0.62
28-8465-SPARS 60-TH 61 - From I-494 to County Road 19,28-24147-,SPARS 60,,,1985,"19,350","32,000","12,650",65.37%,0.60
28-8466-SPARS 60-TH 61 - From I-494 to County Road 19,28-24148-,SPARS 60,,,1985,"19,350","32,000","12,650",65.37%,0.60
28-8467-SPARS 60-TH 61 - From I-494 to County Road 19,28-24149-,SPARS 60,,,1985,"18,650","30,100","11,450",61.39%,0.62
28-8468-SPARS 60-TH 61 - From I-494 to County Road 19,28-24150-,SPARS 60,,,1985,"18,650","30,100","11,450",61.39%,0.62
28-8469-SPARS 60-TH 61 - From I-494 to County Road 19,28-24151-,SPARS 60,,,1985,"12,900","21,100","8,200",63.57%,0.61
28-8470-SPARS 60-TH 61 - From I-494 to County Road 19,28-24152-,SPARS 60,,,1985,"12,900","21,100","8,200",63.57%,0.61
28-8471-SPARS 60-TH 61 - From I-494 to County Road 19,28-24153-,SPARS 60,,,1985,"13,575","22,000","8,425",62.06%,0.62
28-8472-SPARS 60-TH 61 - From I-494 to County Road 19,28-24154-,SPARS 60,,,1985,"13,575","22,000","8,425",62.06%,0.62
28-8473-SPARS 60-TH 61 - From I-494 to County Road 19,28-24155-,SPARS 60,,,1985,"8,350","15,800","7,450",89.22%,0.53
28-8474-SPARS 60-TH 61 - From I-494 to County Road 19,28-24156-,SPARS 60,,,1985,"8,350","15,800","7,450",89.22%,0.53
28-8475-SPARS 60-TH 61 - From I-494 to County Road 19,28-24157-,SPARS 60,,,1985,"8,350","13,000","4,650",55.69%,0.64
28-8476-SPARS 60-TH 61 - From I-494 to County Road 19,28-24158-,SPARS 60,,,1985,"8,350","13,000","4,650",55.69%,0.64
28-8477-SPARS 60-TH 61 - From I-494 to County Road 19,28-24159-,SPARS 60,,,1985,"7,250","13,700","6,450",88.97%,0.53
28-8478-SPARS 60-TH 61 - From I-494 to County Road 19,28-24160-,SPARS 60,,,1985,"7,250","13,700","6,450",88.97%,0.53
28-8479-SPARS 60-TH 61 - From I-494 to County Road 19,28-24161-,SPARS 60,,,1985,"7,250","10,700","3,450",47.59%,0.68
28-8480-SPARS 60-TH 61 - From I-494 to County Road 19,28-24162-,SPARS 60,,,1985,"7,250","10,700","3,450",47.59%,0.68
28-8481-SPARS 60-TH 61 - From I-494 to County Road 19,28-24163-,SPARS 60,,,1985,"7,250","13,400","6,150",84.83%,0.54
28-8482-SPARS 60-TH 61 - From I-494 to County Road 19,28-24164-,SPARS 60,,,1985,"7,250","13,400","6,150",84.83%,0.54
28-8483-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24165-,SPARS 61,,,1975,"7,488","14,640","7,152",95.51%,0.51
28-8484-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24166-,SPARS 61,,,1975,"7,488","14,640","7,152",95.51%,0.51
28-8485-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24167-,SPARS 61,,,1975,"7,488","14,760","7,272",97.12%,0.51
28-8486-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24168-,SPARS 61,,,1975,"7,488","14,760","7,272",97.12%,0.51
28-8487-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24169-,SPARS 61,,,1975,"7,494","13,080","5,586",74.54%,0.57
28-8488-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24170-,SPARS 61,,,1975,"7,494","13,080","5,586",74.54%,0.57
28-8489-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24171-,SPARS 61,,,1975,"7,584","16,600","9,016",118.88%,0.46
28-8490-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24172-,SPARS 61,,,1975,"7,584","16,600","9,016",118.88%,0.46
28-8491-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24173-,SPARS 61,,,1975,"4,560","15,400","10,840",237.72%,0.30
28-8492-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24174-,SPARS 61,,,1975,"4,560","15,680","11,120",243.86%,0.29
28-8493-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24175-,SPARS 61,,,1985,"25,650","22,500","-3,150",-12.28%,1.14
28-8494-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24176-,SPARS 61,,,1985,"25,650","22,500","-3,150",-12.28%,1.14
28-8495-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24177-,SPARS 61,,,1985,"25,650","22,700","-2,950",-11.50%,1.13
28-8496-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24178-,SPARS 61,,,1985,"25,650","22,700","-2,950",-11.50%,1.13
28-8497-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24179-,SPARS 61,,,1985,"25,000","13,080","-11,920",-47.68%,1.91
28-8498-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24180-,SPARS 61,,,1985,"25,000","13,080","-11,920",-47.68%,1.91
28-8499-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24181-,SPARS 61,,,1985,"25,000","25,000",0,0.00%,1.00
28-8500-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24182-,SPARS 61,,,1985,"25,000","25,000",0,0.00%,1.00
28-8501-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24183-,SPARS 61,,,1985,"26,125","23,500","-2,625",-10.05%,1.11
28-8502-SPARS 61-CSAH 18 - From Smetana Rd. to CSAH 3,28-24184-,SPARS 61,,,1985,"26,125","23,850","-2,275",-8.71%,1.10
28-8503-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24185-,SPARS 65,,,1985,"15,900","18,600","2,700",16.98%,0.85
28-8504-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24186-,SPARS 65,,,1985,"15,900","18,600","2,700",16.98%,0.85
28-8505-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24187-,SPARS 65,,,1985,"15,900","20,100","4,200",26.42%,0.79
28-8506-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24188-,SPARS 65,,,1985,"15,900","20,100","4,200",26.42%,0.79
28-8507-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24189-,SPARS 65,,,1985,"16,600","21,900","5,300",31.93%,0.76
28-8508-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24190-,SPARS 65,,,1985,"16,600","21,900","5,300",31.93%,0.76
28-8509-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24191-,SPARS 65,,,1985,"13,875","13,700",-175,-1.26%,1.01
28-8510-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24192-,SPARS 65,,,1985,"13,875","13,700",-175,-1.26%,1.01
28-8511-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24193-,SPARS 65,,,1985,"16,925","20,600","3,675",21.71%,0.82
28-8512-SPARS 65-TH 10 - From Egret Blvd. to University Ave.,28-24194-,SPARS 65,,,1985,"16,925","20,600","3,675",21.71%,0.82
28-8513-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24195-,SPARS 69,,,1985,"27,600","22,000","-5,600",-20.29%,1.25
28-8514-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24196-,SPARS 69,,,1985,"27,600","22,000","-5,600",-20.29%,1.25
28-8515-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24197-,SPARS 69,,,1985,"29,100","24,000","-5,100",-17.53%,1.21
28-8516-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24198-,SPARS 69,,,1985,"29,100","24,000","-5,100",-17.53%,1.21
28-8517-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24199-,SPARS 69,,,1985,"29,100","26,500","-2,600",-8.93%,1.10
28-8518-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24200-,SPARS 69,,,1985,"29,100","26,500","-2,600",-8.93%,1.10
28-8519-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24201-,SPARS 69,,,1985,"34,825","29,700","-5,125",-14.72%,1.17
28-8520-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24202-,SPARS 69,,,1985,"34,825","29,700","-5,125",-14.72%,1.17
28-8521-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24203-,SPARS 69,,,1985,"35,575","36,300",725,2.04%,0.98
28-8522-SPARS 69-TH 100 - From I-494 to Benton Ave.,28-24204-,SPARS 69,,,1985,"35,575","36,300",725,2.04%,0.98
28-8523-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24205-,SPARS 72,,,1985,"53,950","31,900","-22,050",-40.87%,1.69
28-8524-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24206-,SPARS 72,,,1985,"53,950","31,900","-22,050",-40.87%,1.69
28-8525-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24207-,SPARS 72,,,1985,"27,150","22,100","-5,050",-18.60%,1.23
28-8526-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24208-,SPARS 72,,,1985,"27,150","22,100","-5,050",-18.60%,1.23
28-8527-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24209-,SPARS 72,,,1985,"31,375","11,400","-19,975",-63.67%,2.75
28-8528-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24210-,SPARS 72,,,1985,"31,375","11,400","-19,975",-63.67%,2.75
28-8529-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24211-,SPARS 72,,,1985,"30,000","30,100",100,0.33%,1.00
28-8530-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24212-,SPARS 72,,,1985,"30,000","30,100",100,0.33%,1.00
28-8531-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24213-,SPARS 72,,,1985,"31,450","32,300",850,2.70%,0.97
28-8532-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24214-,SPARS 72,,,1985,"31,450","32,300",850,2.70%,0.97
28-8533-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24215-,SPARS 72,,,1985,"40,750","38,200","-2,550",-6.26%,1.07
28-8534-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24216-,SPARS 72,,,1985,"40,750","38,200","-2,550",-6.26%,1.07
28-8535-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24217-,SPARS 72,,,1985,"35,875","35,200",-675,-1.88%,1.02
28-8536-SPARS 72-I-94 - From Dowling Ave. to TH 12,28-24218-,SPARS 72,,,1985,"35,875","35,200",-675,-1.88%,1.02
28-8537-SPARS 73-TH 10 - Proposed Cloverleaf Junction for TH 65,28-24219-,SPARS 73,,,1985,"18,100","20,600","2,500",13.81%,0.88
28-8538-SPARS 73-TH 10 - Proposed Cloverleaf Junction for TH 65,28-24220-,SPARS 73,,,1985,"18,100","20,600","2,500",13.81%,0.88
28-8539-SPARS 73-TH 10 - Proposed Cloverleaf Junction for TH 65,28-24221-,SPARS 73,,,1985,"19,100","19,100",0,0.00%,1.00
28-8540-SPARS 73-TH 10 - Proposed Cloverleaf Junction for TH 65,28-24222-,SPARS 73,,,1985,"19,100","19,100",0,0.00%,1.00
28-8541-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24223-,SPARS 75,,,1985,"6,800","6,000",-800,-11.76%,1.13
28-8542-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24224-,SPARS 75,,,1985,"6,800","6,000",-800,-11.76%,1.13
28-8543-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24225-,SPARS 75,,,1985,"8,000","6,000","-2,000",-25.00%,1.33
28-8544-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24226-,SPARS 75,,,1985,"8,000","6,000","-2,000",-25.00%,1.33
28-8545-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24227-,SPARS 75,,,1985,"8,300","6,800","-1,500",-18.07%,1.22
28-8546-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24228-,SPARS 75,,,1985,"8,300","6,800","-1,500",-18.07%,1.22
28-8547-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24229-,SPARS 75,,,1985,"9,375","7,000","-2,375",-25.33%,1.34
28-8548-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24230-,SPARS 75,,,1985,"9,375","6,600","-2,775",-29.60%,1.42
28-8549-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24231-,SPARS 75,,,1985,"10,550","6,500","-4,050",-38.39%,1.62
28-8550-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24232-,SPARS 75,,,1985,"10,550","6,500","-4,050",-38.39%,1.62
28-8551-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24233-,SPARS 75,,,1985,"10,800","7,100","-3,700",-34.26%,1.52
28-8552-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24234-,SPARS 75,,,1985,"10,800","7,100","-3,700",-34.26%,1.52
28-8553-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24235-,SPARS 75,,,1985,"10,675","8,700","-1,975",-18.50%,1.23
28-8554-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24236-,SPARS 75,,,1985,"10,675","8,700","-1,975",-18.50%,1.23
28-8555-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24237-,SPARS 75,,,1985,"9,425","9,400",-25,-0.27%,1.00
28-8556-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24238-,SPARS 75,,,1985,"9,425","9,400",-25,-0.27%,1.00
28-8557-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24239-,SPARS 75,,,1985,"9,425","9,900",475,5.04%,0.95
28-8558-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24240-,SPARS 75,,,1985,"9,425","9,900",475,5.04%,0.95
28-8559-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24241-,SPARS 75,,,1985,"9,425","10,300",875,9.28%,0.92
28-8560-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24242-,SPARS 75,,,1985,"9,425","10,300",875,9.28%,0.92
28-8561-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24243-,SPARS 75,,,1985,"7,125","10,900","3,775",52.98%,0.65
28-8562-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24244-,SPARS 75,,,1985,"7,125","10,900","3,775",52.98%,0.65
28-8563-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24245-,SPARS 75,,,1985,"6,625","11,200","4,575",69.06%,0.59
28-8564-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24246-,SPARS 75,,,1985,"6,625","11,200","4,575",69.06%,0.59
28-8565-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24247-,SPARS 75,,,1985,"6,625","11,300","4,675",70.57%,0.59
28-8566-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24248-,SPARS 75,,,1985,"6,625","11,300","4,675",70.57%,0.59
28-8567-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24249-,SPARS 75,,,1985,"6,625","11,400","4,775",72.08%,0.58
28-8568-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24250-,SPARS 75,,,1985,"6,625","11,300","4,675",70.57%,0.59
28-8569-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24251-,SPARS 75,,,1985,"6,650","12,000","5,350",80.45%,0.55
28-8570-SPARS 75-TH 52 - From Mendota Rd. to Annapolis St.,28-24252-,SPARS 75,,,1985,"6,650","12,000","5,350",80.45%,0.55
28-8571-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24253-,SPARS 75A,,,1985,"6,650","4,000","-2,650",-39.85%,1.66
28-8572-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24254-,SPARS 75A,,,1985,"6,650","4,000","-2,650",-39.85%,1.66
28-8573-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24255-,SPARS 75A,,,1985,"3,163","3,300",137,4.33%,0.96
28-8574-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24256-,SPARS 75A,,,1985,"3,163","3,300",137,4.33%,0.96
28-8575-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24257-,SPARS 75A,,,1985,"2,425","4,500","2,075",85.57%,0.54
28-8576-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24258-,SPARS 75A,,,1985,"2,325","4,500","2,175",93.55%,0.52
28-8577-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24259-,SPARS 75A,,,1985,"2,325","6,700","4,375",188.17%,0.35
28-8578-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24260-,SPARS 75A,,,1985,"2,325","6,700","4,375",188.17%,0.35
28-8579-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24261-,SPARS 75A,,,1985,"2,425","5,100","2,675",110.31%,0.48
28-8580-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24262-,SPARS 75A,,,1985,"2,325","5,100","2,775",119.35%,0.46
28-8581-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24263-,SPARS 75A,,,1985,"3,875","8,400","4,525",116.77%,0.46
28-8582-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24264-,SPARS 75A,,,1985,"3,875","8,400","4,525",116.77%,0.46
28-8583-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24265-,SPARS 75A,,,1985,"2,985","9,400","6,415",214.91%,0.32
28-8584-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24266-,SPARS 75A,,,1985,"2,985","9,400","6,415",214.91%,0.32
28-8585-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24267-,SPARS 75A,,,1985,"6,850","10,100","3,250",47.45%,0.68
28-8586-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24268-,SPARS 75A,,,1985,"6,850","10,100","3,250",47.45%,0.68
28-8587-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24269-,SPARS 75A,,,1985,450,"6,200","5,750",1277.78%,0.07
28-8588-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24270-,SPARS 75A,,,1985,"6,200","31,900","25,700",414.52%,0.19
28-8589-SPARS 75A-TH 49 (Dodd Rd.) - From TH 110 to I-35E,28-24271-,SPARS 75A,,,1985,"6,200","31,900","25,700",414.52%,0.19
28-8590-SPARS 77-TH 95 - From TH 61 to CSAH 18,28-24272-,SPARS 77,,,1992,"1,325","4,532","3,207",242.04%,0.29
28-8591-SPARS 77-TH 95 - From TH 61 to CSAH 18,28-24273-,SPARS 77,,,1992,"1,325","4,532","3,207",242.04%,0.29
28-8592-SPARS 77-TH 95 - From TH 61 to CSAH 18,28-24274-,SPARS 77,,,1992,"1,050","2,946","1,896",180.57%,0.36
28-8593-SPARS 77-TH 95 - From TH 61 to CSAH 18,28-24275-,SPARS 77,,,1992,"1,050","2,946","1,896",180.57%,0.36
28-8594-SPARS 77-TH 95 - From TH 61 to CSAH 18,28-24276-,SPARS 77,,,1992,"1,100","2,152","1,052",95.64%,0.51
28-8595-SPARS 77-TH 95 - From TH 61 to CSAH 18,28-24277-,SPARS 77,,,1992,"1,100","2,152","1,052",95.64%,0.51
28-8596-SPARS 78-TH 55 - From 52nd St. to 44th St.,28-24278-,SPARS 78,,,1985,"9,200","38,800","29,600",321.74%,0.24
28-8597-SPARS 78-TH 55 - From 52nd St. to 44th St.,28-24279-,SPARS 78,,,1985,"9,200","38,800","29,600",321.74%,0.24
28-8598-SPARS 78-TH 55 - From 52nd St. to 44th St.,28-24280-,SPARS 78,,,1985,"9,375","44,000","34,625",369.33%,0.21
28-8599-SPARS 78-TH 55 - From 52nd St. to 44th St.,28-24281-,SPARS 78,,,1985,"9,375","44,000","34,625",369.33%,0.21
28-8600-FEIS New U.S. Hwy 10-New U.S. Hwy 10 - Between Egret Boulevard and I-35W,28-24282-,FEIS New U.S. Hwy 10,,,2000,"40,500","25,100","-15,400",-38.02%,1.61
28-8601-FEIS New U.S. Hwy 10-New U.S. Hwy 10 - Between Egret Boulevard and I-35W,28-24283-,FEIS New U.S. Hwy 10,,,2000,"40,500","25,100","-15,400",-38.02%,1.61
