AdjustedForecast,BriefDescription,Count,County,ForecastMethodology,ForecastYear,ForecastYearType,FunctionalClass,ImprovementType,InternalProjectID,Length_miles,SegmentDescription,SegmentID,State,TollType,TrafficForecast,YearForecastProduced,Year_ofObservation,main_ProjectInformation_ProjectID,main_TrafficForecast_ProjectID,Error,PercentError,AbsPE
25100,"The SR 15 Resurfacing Project from the Seminole County Line (M.P. 0.000) to Barwick Rd (M.P.
0.411).",19800,Volusia,4,2010,1,3,1,422022-1,0.411000013,MP 0 to MO .411,1,12,1,25100,2007,2011,"12-9470-422022-1-The SR 15 Resurfacing Project from the Seminole County Line (M.P. 0.000) to Barwick Rd (M.P.
0.411).",9470,-5300,-21.11553785,21.11553785
32000,The SR 15 Resurfacing Project from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,27000,Volusia,4,2010,1,3,1,422020-1,3.220999956,from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,1,12,1,32000,2007,2011,12-9152-422020-1-The SR 15 Resurfacing Project from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,9152,-5000,-15.625,15.625
32000,The SR 15 Resurfacing Project from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,27000,Volusia,4,2010,1,3,1,422020-1,3.220999956,from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,1,12,1,32000,2007,2011,12-9471-422020-1-The SR 15 Resurfacing Project from Enterprise Road (M.P. 6.186) to SR 472 (M.P. 9.407,9471,-5000,-15.625,15.625
23400,"The SR 5 Resurfacing Project from Industrial Park Avenue (M.P. 20.024) to Harbor Road (M.P.
23.786)",23500,Volusia,4,2010,1,3,1,422019-1,3.762000084,MP 20/024 to MP 23.786,1,12,1,23400,2007,2011,"12-9153-422019-1-The SR 5 Resurfacing Project from Industrial Park Avenue (M.P. 20.024) to Harbor Road (M.P.
23.786)",9153,100,0.427350427,0.427350427
23400,"The SR 5 Resurfacing Project from Industrial Park Avenue (M.P. 20.024) to Harbor Road (M.P.
23.786)",23500,Volusia,4,2010,1,3,1,422019-1,3.762000084,MP 20/024 to MP 23.786,1,12,1,23400,2007,2011,"12-9472-422019-1-The SR 5 Resurfacing Project from Industrial Park Avenue (M.P. 20.024) to Harbor Road (M.P.
23.786)",9472,100,0.427350427,0.427350427
29600,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",23500,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  2.00 Miles South of SR 44,1,12,1,29600,2008,2011,"12-9154-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9154,-6100,-20.60810811,20.60810811
29600,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",27000,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  2.00 Miles South of SR 44,1,12,1,29600,2008,2011,"12-9154-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9154,-2600,-8.783783784,8.783783784
25000,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",23500,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  1.00 Miles North of SR 44,2,12,1,25000,2008,2011,"12-9155-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9155,-1500,-6,6
25000,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",27000,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  1.00 Miles North of SR 44,2,12,1,25000,2008,2011,"12-9155-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9155,2000,8,8
29600,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",23500,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  2.00 Miles South of SR 44,1,12,1,29600,2008,2011,"12-9473-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9473,-6100,-20.60810811,20.60810811
29600,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",27000,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  2.00 Miles South of SR 44,1,12,1,29600,2008,2011,"12-9473-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9473,-2600,-8.783783784,8.783783784
25000,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",23500,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  1.00 Miles North of SR 44,2,12,1,25000,2008,2011,"12-9474-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9474,-1500,-6,6
25000,"The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",27000,Volusia,4,2010,1,3,1,422018-1,5.31400013,US-1/SR 5  1.00 Miles North of SR 44,2,12,1,25000,2008,2011,"12-9474-422018-1-The SR 5 Resurfacing Project rom Magnolia Avenue (M.P. 14.710) to Industrial Park Avenue (M.P.
20.024).",9474,2000,8,8
16600,SR 537 Resurfacing Project from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,15500,Orange,4,2010,1,4,1,422012-1,1.02699995,from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,1,12,1,16600,2008,2011,12-9159-422012-1-SR 537 Resurfacing Project from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,9159,-1100,-6.626506024,6.626506024
16600,SR 537 Resurfacing Project from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,15500,Orange,4,2010,1,4,1,422012-1,1.02699995,from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,1,12,1,16600,2008,2011,12-9478-422012-1-SR 537 Resurfacing Project from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,9478,-1100,-6.626506024,6.626506024
24900,"The SR 424 / 434 Resurfacing Project rom Edgewater Drive (M.P. 4.854) to Greenleaf Drive
(M.P. 6.576).",20600,Orange,5,2011,1,3,1,422011-1,1.722000003,MP 4.854 to MP 6.576,1,12,1,24900,2008,2012,"12-9160-422011-1-The SR 424 / 434 Resurfacing Project rom Edgewater Drive (M.P. 4.854) to Greenleaf Drive
(M.P. 6.576).",9160,-4300,-17.26907631,17.26907631
24900,"The SR 424 / 434 Resurfacing Project rom Edgewater Drive (M.P. 4.854) to Greenleaf Drive
(M.P. 6.576).",20600,Orange,5,2011,1,3,1,422011-1,1.722000003,MP 4.854 to MP 6.576,1,12,1,24900,2008,2012,"12-9479-422011-1-The SR 424 / 434 Resurfacing Project rom Edgewater Drive (M.P. 4.854) to Greenleaf Drive
(M.P. 6.576).",9479,-4300,-17.26907631,17.26907631
15900,"The SR 438 Resurfacing Project from the SR 500 (M.P. 0.000) to East of Smith St/Coolidge St (M.P.
0.226)",13500,Orange,2,2010,1,4,1,422010-1,0.225999996,MP 0 to MP .226,1,12,1,15900,2007,2011,"12-9161-422010-1-The SR 438 Resurfacing Project from the SR 500 (M.P. 0.000) to East of Smith St/Coolidge St (M.P.
0.226)",9161,-2400,-15.09433962,15.09433962
15900,"The SR 438 Resurfacing Project from the SR 500 (M.P. 0.000) to East of Smith St/Coolidge St (M.P.
0.226)",13500,Orange,2,2010,1,4,1,422010-1,0.225999996,MP 0 to MP .226,1,12,1,15900,2007,2011,"12-9480-422010-1-The SR 438 Resurfacing Project from the SR 500 (M.P. 0.000) to East of Smith St/Coolidge St (M.P.
0.226)",9480,-2400,-15.09433962,15.09433962
42100,"The SR 438 Resurfacing Project from east of CR 435/Hiawassee Road (M.P. 4.901) to east of
Princeton Street (M.P. 7.346)",39500,Orange,1,2010,1,4,1,422009-1,2.444999933,MP 4.901 to MO 7.346,1,12,1,42100,2007,2011,"12-9162-422009-1-The SR 438 Resurfacing Project from east of CR 435/Hiawassee Road (M.P. 4.901) to east of
Princeton Street (M.P. 7.346)",9162,-2600,-6.175771971,6.175771971
42100,"The SR 438 Resurfacing Project from east of CR 435/Hiawassee Road (M.P. 4.901) to east of
Princeton Street (M.P. 7.346)",39500,Orange,1,2010,1,4,1,422009-1,2.444999933,MP 4.901 to MO 7.346,1,12,1,42100,2007,2011,"12-9481-422009-1-The SR 438 Resurfacing Project from east of CR 435/Hiawassee Road (M.P. 4.901) to east of
Princeton Street (M.P. 7.346)",9481,-2600,-6.175771971,6.175771971
18500,"The SR 438 Resurfacing Project from Ocoee-Apopka Road (M.P. 0.000) to Whittier Avenue (M.P.
1.459).",15900,Orange,1,2010,1,4,1,422008-1,1.458999991,MP 0000 to MO 1.459,1,12,1,18500,2007,2011,"12-9163-422008-1-The SR 438 Resurfacing Project from Ocoee-Apopka Road (M.P. 0.000) to Whittier Avenue (M.P.
1.459).",9163,-2600,-14.05405405,14.05405405
18500,"The SR 438 Resurfacing Project from Ocoee-Apopka Road (M.P. 0.000) to Whittier Avenue (M.P.
1.459).",15900,Orange,1,2010,1,4,1,422008-1,1.458999991,MP 0000 to MO 1.459,1,12,1,18500,2007,2011,"12-9482-422008-1-The SR 438 Resurfacing Project from Ocoee-Apopka Road (M.P. 0.000) to Whittier Avenue (M.P.
1.459).",9482,-2600,-14.05405405,14.05405405
15200,"SR 526 Resurfacing Project from SR 15/Mills Ave. (M.P. 0.000) to Pavement Change east of
Primrose Dr. (M.P. 1.039",14000,Orange,5,2010,1,4,1,422005-1,1.039000034,MP 000 to MO 1.039,1,12,1,15200,2007,2011,"12-9164-422005-1-SR 526 Resurfacing Project from SR 15/Mills Ave. (M.P. 0.000) to Pavement Change east of
Primrose Dr. (M.P. 1.039",9164,-1200,-7.894736842,7.894736842
15200,"SR 526 Resurfacing Project from SR 15/Mills Ave. (M.P. 0.000) to Pavement Change east of
Primrose Dr. (M.P. 1.039",14000,Orange,5,2010,1,4,1,422005-1,1.039000034,MP 000 to MO 1.039,1,12,1,15200,2007,2011,"12-9483-422005-1-SR 526 Resurfacing Project from SR 15/Mills Ave. (M.P. 0.000) to Pavement Change east of
Primrose Dr. (M.P. 1.039",9483,-1200,-7.894736842,7.894736842
18750,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-10350,-55.2,55.2
18390,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-9990,-54.32300163,54.32300163
18720,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-10320,-55.12820513,55.12820513
18510,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-10110,-54.6191248,54.6191248
18750,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,450,2.4,2.4
18390,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,810,4.4045677,4.4045677
18720,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,480,2.564102564,2.564102564
18510,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,690,3.727714749,3.727714749
18750,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-3550,-18.93333333,18.93333333
18390,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-3190,-17.3463839,17.3463839
18720,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-3520,-18.8034188,18.8034188
18510,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9165-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9165,-3310,-17.88222582,17.88222582
11600,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,2,12,1,11600,2007,2011,"12-9166-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9166,-3200,-27.5862069,27.5862069
11600,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,2,12,1,11600,2007,2011,"12-9166-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9166,7600,65.51724138,65.51724138
11600,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,2,12,1,11600,2007,2011,"12-9166-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9166,3600,31.03448276,31.03448276
17600,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,3,12,1,17600,2007,2011,"12-9167-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9167,-9200,-52.27272727,52.27272727
17600,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,3,12,1,17600,2007,2011,"12-9167-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9167,1600,9.090909091,9.090909091
17600,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,3,12,1,17600,2007,2011,"12-9167-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9167,-2400,-13.63636364,13.63636364
13700,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,4,12,1,13700,2007,2011,"12-9168-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9168,-5300,-38.68613139,38.68613139
13700,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,4,12,1,13700,2007,2011,"12-9168-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9168,5500,40.1459854,40.1459854
13700,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",15200,Orange,5,2010,1,3,1,422004-1,16.87599945,,4,12,1,13700,2007,2011,"12-9168-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9168,1500,10.94890511,10.94890511
18750,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,-10350,-55.2,55.2
18390,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,-9990,-54.32300163,54.32300163
18720,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,-10320,-55.12820513,55.12820513
18510,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",8400,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,-10110,-54.6191248,54.6191248
18750,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,450,2.4,2.4
18390,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,810,4.4045677,4.4045677
18720,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,480,2.564102564,2.564102564
18510,"The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",19200,Orange,5,2010,1,3,1,422004-1,16.87599945,,1,12,1,17700,2007,2011,"12-9484-422004-1-The SR 527 Resurfacing Project from Colonial Drive (M.P. 0.511 and M.P. 14.819) to Mills Avenue
(M.P. 17.387).",9484,690,3.727714749,3.727714749
