BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,State,CounterID,FunctionalClass,DiffYear,AdjustedForecast,Error,AbsError,PercentError,AbsPE,FunctionalClassName,MethodologyName,AreaTypeName,UnemploymentRate_ForecastYear,UnemploymentRate_YearProduced,UnemploymentRate_OpeningYear
Brande Omfartsvej,,DK8,,,DK,,5900,1996,,1995,,,,,,,2003,6500,,,,,1,5907.105,592.895,592.895,10.03698089,10.03698089,,,,6.8,7,5.4
N�stved Omfartsvej,,DK9,,,DK,,2900,1996,,1992,,,,,,,1998,2643,,,,,4,2902.03,-259.03,259.03,-8.925820891,8.925820891,,,,6.8,9,5.04
N�stved Omfartsvej,,DK9,,,DK,,6800,1996,,1992,,,,,,,1998,6469,,,,,4,6802.03,-333.03,333.03,-4.896038389,4.896038389,,,,6.8,9,5.04
Odense - Ringe,,DK10,,,DK,,21600,2010,,1998,,,,,,,2007,19200,,,,,12,21596.955,-2396.955,2396.955,-11.09857848,11.09857848,,,,7.5,5.04,3.8
Odense - Ringe,,DK10,,,DK,,19600,2010,,1998,,,,,,,2007,18400,,,,,12,19596.955,-1196.955,1196.955,-6.107862165,6.107862165,,,,7.5,5.04,3.8
Ringe - Kv�rndrup,,DK11,,,DK,,15700,2010,,1998,,,,,,,2007,15300,,,,,12,15696.955,-396.955,396.955,-2.528866267,2.528866267,,,,7.5,5.04,3.8
Kv�rndrup - Svendborg,,DK12,,,DK,,14100,2010,,1998,,,,,,,2010,15390,,,,,12,14100,1290,1290,9.14893617,9.14893617,,,,7.5,5.04,7.5
Kv�rndrup - Svendborg,,DK12,,,DK,,16900,2010,,1998,,,,,,,2010,17015,,,,,12,16900,115,115,0.680473373,0.680473373,,,,7.5,5.04,7.5
Ringboulevarden i Randers,,DK13,,,DK,,5900,1996,,1994,,,,,,,1999,5000,,,,,2,5903.045,-903.045,903.045,-15.29795216,15.29795216,,,,6.8,8,5.1
Ringboulevarden i Randers,,DK13,,,DK,,11300,1996,,1994,,,,,,,1999,5500,,,,,2,11303.045,-5803.045,5803.045,-51.34054584,51.34054584,,,,6.8,8,5.1
Ringboulevarden i Randers,,DK13,,,DK,,7300,1996,,1994,,,,,,,2001,8800,,,,,2,7305.075,1494.925,1494.925,20.46419784,20.46419784,,,,6.8,8,4.2
Ringboulevarden i Randers,,DK13,,,DK,,5200,1996,,1994,,,,,,,2001,2001,,,,,2,5205.075,-3204.075,3204.075,-61.5567499,61.5567499,,,,6.8,8,4.2
Ringboulevarden i Randers,,DK13,,,DK,,17200,1996,,1994,,,,,,,1999,28000,,,,,2,17203.045,10796.955,10796.955,62.76188314,62.76188314,,,,6.8,8,5.1
Ringboulevarden i Randers,,DK13,,,DK,,11100,1996,,1994,,,,,,,1999,21600,,,,,2,11103.045,10496.955,10496.955,94.5412272,94.5412272,,,,6.8,8,5.1
Ringboulevarden i Randers,,DK13,,,DK,,4500,1996,,1994,,,,,,,2001,4400,,,,,2,4505.075,-105.075,105.075,-2.332369605,2.332369605,,,,6.8,8,4.2
Herning - Bording,,DK14,,,DK,,19900,1996,,1992,,,,,,,2003,13600,,,,,4,19907.105,-6307.105,6307.105,-31.68268314,31.68268314,,,,6.8,9,5.4
Herning - Bording,,DK14,,,DK,,13000,1996,,1992,,,,,,,2003,7900,,,,,4,13007.105,-5107.105,5107.105,-39.26396381,39.26396381,,,,6.8,9,5.4
Herning - Bording,,DK14,,,DK,,8100,1996,,1992,,,,,,,2003,5600,,,,,4,8107.105,-2507.105,2507.105,-30.92478758,30.92478758,,,,6.8,9,5.4
L�sby - �rhus,,DK15,,,DK,,9600,1996,,1992,,,,,,,2004,12200,,,,,4,9608.12,2591.88,2591.88,26.97593286,26.97593286,,,,6.8,9,5.2
L�sby - �rhus,,DK15,,,DK,,19000,1996,,1992,,,,,,,2004,16900,,,,,4,19008.12,-2108.12,2108.12,-11.09062864,11.09062864,,,,6.8,9,5.2
L�sby - �rhus,,DK15,,,DK,,15000,1996,,1992,,,,,,,2004,15700,,,,,4,15008.12,691.88,691.88,4.610037766,4.610037766,,,,6.8,9,5.2
Holb�k - Vig,,DK16,,,DK,,15900,2010,,1998,,,,,,,2007,15600,,,,,12,15896.955,-296.955,296.955,-1.867999249,1.867999249,,,,7.5,5.04,3.8
Faaborg Omfartsvej,,DK17,,,DK,,4100,1996,,1994,,,,,,,2004,8373,,,,,2,4108.12,4264.88,4264.88,103.8158574,103.8158574,,,,6.8,8,5.2
Faaborg Omfartsvej,,DK17,,,DK,,6200,1996,,1994,,,,,,,2001,7200,,,,,2,6205.075,994.925,994.925,16.03405277,16.03405277,,,,6.8,8,4.2
Faaborg Omfartsvej,,DK17,,,DK,,5800,1996,,1994,,,,,,,2001,5800,,,,,2,5805.075,-5.075,5.075,-0.087423504,0.087423504,,,,6.8,8,4.2
Faaborg Omfartsvej,,DK17,,,DK,,3600,1996,,1994,,,,,,,2001,6000,,,,,2,3605.075,2394.925,2394.925,66.43204372,66.43204372,,,,6.8,8,4.2
Faaborg Omfartsvej,,DK17,,,DK,,2200,1996,,1994,,,,,,,2001,2100,,,,,2,2205.075,-105.075,105.075,-4.765144043,4.765144043,,,,6.8,8,4.2
Faaborg Omfartsvej,,DK17,,,DK,,800,1996,,1994,,,,,,,2001,2000,,,,,2,805.075,1194.925,1194.925,148.4240599,148.4240599,,,,6.8,8,4.2
S�ften - Sk�dstrup,,DK18,,,DK,,25000,2004,,2000,,,,,,,2010,29928,,,,,4,25006.09,4921.91,4921.91,19.68284526,19.68284526,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,25000,2004,,2000,,,,,,,2010,21506,,,,,4,25006.09,-3500.09,3500.09,-13.99695034,13.99695034,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,23000,2004,,2000,,,,,,,2010,21497,,,,,4,23006.09,-1509.09,1509.09,-6.559524022,6.559524022,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,17000,2004,,2000,,,,,,,2010,18076,,,,,4,17006.09,1069.91,1069.91,6.291334457,6.291334457,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,20000,2004,,2000,,,,,,,2010,23343,,,,,4,20006.09,3336.91,3336.91,16.6794711,16.6794711,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,14000,2004,,2000,,,,,,,2009,11884,,,,,4,14005.075,-2121.075,2121.075,-15.14504564,15.14504564,,,,5.2,4.5,6
S�ften - Sk�dstrup,,DK18,,,DK,,5000,2004,,2000,,,,,,,2010,4756,,,,,4,5006.09,-250.09,250.09,-4.995715219,4.995715219,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,9000,2004,,2000,,,,,,,2010,4937,,,,,4,9006.09,-4069.09,4069.09,-45.18153827,45.18153827,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,11000,2004,,2000,,,,,,,2010,13033,,,,,4,11006.09,2026.91,2026.91,18.41625863,18.41625863,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,11000,2004,,2000,,,,,,,2010,16208,,,,,4,11006.09,5201.91,5201.91,47.26392388,47.26392388,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,19000,2004,,2000,,,,,,,2010,23406,,,,,4,19006.09,4399.91,4399.91,23.15000087,23.15000087,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,30000,2004,,2000,,,,,,,2009,28413,,,,,4,30005.075,-1592.075,1592.075,-5.306019065,5.306019065,,,,5.2,4.5,6
S�ften - Sk�dstrup,,DK18,,,DK,,19000,2004,,2000,,,,,,,2010,13591,,,,,4,19006.09,-5415.09,5415.09,-28.49134146,28.49134146,,,,5.2,4.5,7.5
S�ften - Sk�dstrup,,DK18,,,DK,,30000,2004,,2000,,,,,,,2010,28242,,,,,4,30006.09,-1764.09,1764.09,-5.879106541,5.879106541,,,,5.2,4.5,7.5
N�rresundby - Hirtshals,,DK19,,,DK,,9500,2010,,1990,,,,,,,2005,16226,,,,,20,9494.925,6731.075,6731.075,70.89129193,70.89129193,,,,7.5,,4.8
N�rresundby - Hirtshals,,DK19,,,DK,,10200,2010,,1990,,,,,,,2005,15204,,,,,20,10194.925,5009.075,5009.075,49.13302452,49.13302452,,,,7.5,,4.8
N�rresundby - Hirtshals,,DK19,,,DK,,8400,2010,,1990,,,,,,,2005,10853,,,,,20,8394.925,2458.075,2458.075,29.28048791,29.28048791,,,,7.5,,4.8
N�rresundby - Hirtshals,,DK19,,,DK,,8400,2010,,1990,,,,,,,2005,6101,,,,,20,8394.925,-2293.925,2293.925,-27.32513989,27.32513989,,,,7.5,,4.8
N�rresundby - Hirtshals,,DK19,,,DK,,9400,2010,,1990,,,,,,,2005,7142,,,,,20,9394.925,-2252.925,2252.925,-23.98023401,23.98023401,,,,7.5,,4.8
Vodskov - Frederikshavn,,DK20,,,DK,,15100,2010,,1990,,,,,,,2002,15525,,,,,20,15091.88,433.12,433.12,2.869887648,2.869887648,,,,7.5,,4.3
Vodskov - Frederikshavn,,DK20,,,DK,,9900,2010,,1990,,,,,,,2003,12106,,,,,20,9892.895,2213.105,2213.105,22.37065086,22.37065086,,,,7.5,,5.4
Vodskov - Frederikshavn,,DK20,,,DK,,8700,2010,,1990,,,,,,,2002,9609,,,,,20,8691.88,917.12,917.12,10.55145722,10.55145722,,,,7.5,,4.3
Vodskov - Frederikshavn,,DK20,,,DK,,9800,2010,,1990,,,,,,,2002,9148,,,,,20,9791.88,-643.88,643.88,-6.575652479,6.575652479,,,,7.5,,4.3
Vodskov - Frederikshavn,,DK20,,,DK,,10300,2010,,1990,,,,,,,2002,7962,,,,,20,10291.88,-2329.88,2329.88,-22.63804086,22.63804086,,,,7.5,,4.3
Vodskov - Frederikshavn,,DK20,,,DK,,13500,2010,,1990,,,,,,,2002,14376,,,,,20,13491.88,884.12,884.12,6.552978532,6.552978532,,,,7.5,,4.3
Esbjerg - Kolding,,DK21,,,DK,,10800,1996,,1989,,,,,,,1999,9185,,,,,7,10803.045,-1618.045,1618.045,-14.97767528,14.97767528,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,11000,1996,,1989,,,,,,,1999,14061,,,,,7,11003.045,3057.955,3057.955,27.79189761,27.79189761,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,7200,1996,,1989,,,,,,,2000,12317,,,,,7,7204.06,5112.94,5112.94,70.97303465,70.97303465,,,,6.8,,4.5
Esbjerg - Kolding,,DK21,,,DK,,7300,1996,,1989,,,,,,,1999,11462,,,,,7,7303.045,4158.955,4158.955,56.94823187,56.94823187,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,7300,1996,,1989,,,,,,,1999,11676,,,,,7,7303.045,4372.955,4372.955,59.87851643,59.87851643,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,8400,1996,,1989,,,,,,,2000,10520,,,,,7,8404.06,2115.94,2115.94,25.17759273,25.17759273,,,,6.8,,4.5
Esbjerg - Kolding,,DK21,,,DK,,8300,1996,,1989,,,,,,,1999,10722,,,,,7,8303.045,2418.955,2418.955,29.13334807,29.13334807,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,11400,1996,,1989,,,,,,,1999,13435,,,,,7,11403.045,2031.955,2031.955,17.81940701,17.81940701,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,10900,1996,,1989,,,,,,,1999,15095,,,,,7,10903.045,4191.955,4191.955,38.44756213,38.44756213,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,12400,1996,,1989,,,,,,,1999,21303,,,,,7,12403.045,8899.955,8899.955,71.75620987,71.75620987,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,4700,1996,,1989,,,,,,,1999,6999,,,,,7,4703.045,2295.955,2295.955,48.81847824,48.81847824,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,1300,1996,,1989,,,,,,,1999,3579,,,,,7,1303.045,2275.955,2275.955,174.6643439,174.6643439,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,8600,1996,,1989,,,,,,,1999,8093,,,,,7,8603.045,-510.045,510.045,-5.928656656,5.928656656,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,4700,1996,,1989,,,,,,,1999,6363,,,,,7,4703.045,1659.955,1659.955,35.29532462,35.29532462,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,3100,1996,,1989,,,,,,,1999,3967,,,,,7,3103.045,863.955,863.955,27.84216794,27.84216794,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,1700,1996,,1989,,,,,,,1999,1462,,,,,7,1703.045,-241.045,241.045,-14.15376575,14.15376575,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,1200,1996,,1989,,,,,,,1999,1633,,,,,7,1203.045,429.955,429.955,35.73889589,35.73889589,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,2200,1996,,1989,,,,,,,2000,2198,,,,,7,2204.06,-6.06,6.06,-0.274947143,0.274947143,,,,6.8,,4.5
Esbjerg - Kolding,,DK21,,,DK,,1600,1996,,1989,,,,,,,2000,2180,,,,,7,1604.06,575.94,575.94,35.90514071,35.90514071,,,,6.8,,4.5
Esbjerg - Kolding,,DK21,,,DK,,2800,1996,,1989,,,,,,,2000,2593,,,,,7,2804.06,-211.06,211.06,-7.526943075,7.526943075,,,,6.8,,4.5
Esbjerg - Kolding,,DK21,,,DK,,1500,1996,,1989,,,,,,,1999,1405,,,,,7,1503.045,-98.045,98.045,-6.523091458,6.523091458,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,2500,1996,,1989,,,,,,,1999,2292,,,,,7,2503.045,-211.045,211.045,-8.431530396,8.431530396,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,1600,1996,,1989,,,,,,,1999,3632,,,,,7,1603.045,2028.955,2028.955,126.5688112,126.5688112,,,,6.8,,5.1
Esbjerg - Kolding,,DK21,,,DK,,3700,1996,,1989,,,,,,,1999,3079,,,,,7,3703.045,-624.045,624.045,-16.85221217,16.85221217,,,,6.8,,5.1
Skive omfartsvej,,DK22,,,DK,,3354,1988,,1985,,,,,,,1997,2109,,,,,3,3363.135,-1254.135,1254.135,-37.29065292,37.29065292,,,,,,5.4
Skive omfartsvej,,DK22,,,DK,,1563,1988,,1985,,,,,,,1997,2935,,,,,3,1572.135,1362.865,1362.865,86.68880217,86.68880217,,,,,,5.4
Skive omfartsvej,,DK22,,,DK,,2039,1988,,1985,,,,,,,1997,3314,,,,,3,2048.135,1265.865,1265.865,61.80574034,61.80574034,,,,,,5.4
Skive omfartsvej,,DK22,,,DK,,7629,1988,,1985,,,,,,,1997,11134,,,,,3,7638.135,3495.865,3495.865,45.76856785,45.76856785,,,,,,5.4
Skive omfartsvej,,DK22,,,DK,,3015,1988,,1985,,,,,,,1995,3814,,,,,3,3022.105,791.895,791.895,26.20342443,26.20342443,,,,,,7
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,57000,1997,,1993,,,,,,,1998,59899,,,,,4,57001.015,2897.985,2897.985,5.084093678,5.084093678,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,60000,1997,,1993,,,,,,,1998,64205,,,,,4,60001.015,4203.985,4203.985,7.00652314,7.00652314,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,68900,1997,,1993,,,,,,,1998,65772,,,,,4,68901.015,-3129.015,3129.015,-4.541319166,4.541319166,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,66300,1997,,1993,,,,,,,1998,37237,,,,,4,66301.015,-29064.015,29064.015,-43.8364556,43.8364556,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,4800,1997,,1993,,,,,,,1998,8103,,,,,4,4801.015,3301.985,3301.985,68.77681074,68.77681074,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,22600,1997,,1993,,,,,,,1998,28217,,,,,4,22601.015,5615.985,5615.985,24.84837517,24.84837517,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,6100,1997,,1993,,,,,,,1998,4354,,,,,4,6101.015,-1747.015,1747.015,-28.63482552,28.63482552,,,,5.4,10.7,5.04
Udbygning fra 4 til 6 sport Gl. Holte til J�gersborg,,DK23,,,DK,,26400,1997,,1993,,,,,,,1998,33631,,,,,4,26401.015,7229.985,7229.985,27.38525394,27.38525394,,,,5.4,10.7,5.04
Ny Nibevej,,DK24,,,DK,,3100,1993,,1985,,,,,,,1993,4100,,,,,8,3100,1000,1000,32.25806452,32.25806452,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,3800,1993,,1985,,,,,,,1993,4700,,,,,8,3800,900,900,23.68421053,23.68421053,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,4100,1993,,1985,,,,,,,1993,4700,,,,,8,4100,600,600,14.63414634,14.63414634,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,6800,1993,,1985,,,,,,,1993,6400,,,,,8,6800,-400,400,-5.882352941,5.882352941,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,5400,1993,,1985,,,,,,,1993,5200,,,,,8,5400,-200,200,-3.703703704,3.703703704,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,2100,1993,,1985,,,,,,,1993,2100,,,,,8,2100,0,0,0,0,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,4400,1993,,1985,,,,,,,1993,4200,,,,,8,4400,-200,200,-4.545454545,4.545454545,,,,10.7,,10.7
Ny Nibevej,,DK24,,,DK,,2800,1993,,1985,,,,,,,1993,3200,,,,,8,2800,400,400,14.28571429,14.28571429,,,,10.7,,10.7
Hobro Syd - Aalborg Syd,,DK25,,,DK,,14300,1992,,1980,,,,,,,1992,16100,,,,,12,14300,1800,1800,12.58741259,12.58741259,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,15300,1992,,1980,,,,,,,1992,16500,,,,,12,15300,1200,1200,7.843137255,7.843137255,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,10000,1992,,1980,,,,,,,1992,10000,,,,,12,10000,0,0,0,0,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,9000,1992,,1980,,,,,,,1992,9500,,,,,12,9000,500,500,5.555555556,5.555555556,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,3500,1992,,1980,,,,,,,1992,3400,,,,,12,3500,-100,100,-2.857142857,2.857142857,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,10100,1992,,1980,,,,,,,1992,8900,,,,,12,10100,-1200,1200,-11.88118812,11.88118812,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,5200,1992,,1980,,,,,,,1992,6500,,,,,12,5200,1300,1300,25,25,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,1100,1992,,1980,,,,,,,1992,1800,,,,,12,1100,700,700,63.63636364,63.63636364,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,2300,1992,,1980,,,,,,,1992,2900,,,,,12,2300,600,600,26.08695652,26.08695652,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,16900,1992,,1980,,,,,,,1992,13500,,,,,12,16900,-3400,3400,-20.1183432,20.1183432,,,,9,,9
Hobro Syd - Aalborg Syd,,DK25,,,DK,,4300,1992,,1980,,,,,,,1992,3800,,,,,12,4300,-500,500,-11.62790698,11.62790698,,,,9,,9
Viborg Omfartsvej,,DK26,,,DK,,3600,1996,,1994,,,,,,,2001,8397,,,,,2,3605.075,4791.925,4791.925,132.9216452,132.9216452,,,,6.8,8,4.2
Viborg Omfartsvej,,DK26,,,DK,,4000,1996,,1994,,,,,,,2001,8211,,,,,2,4005.075,4205.925,4205.925,105.0148874,105.0148874,,,,6.8,8,4.2
Viborg Omfartsvej,,DK26,,,DK,,12000,1996,,1994,,,,,,,2001,17682,,,,,2,12005.075,5676.925,5676.925,47.28770957,47.28770957,,,,6.8,8,4.2
Viborg Omfartsvej,,DK26,,,DK,,5500,1996,,1994,,,,,,,2001,7102,,,,,2,5505.075,1596.925,1596.925,29.00823331,29.00823331,,,,6.8,8,4.2
Viborg Omfartsvej,,DK26,,,DK,,5800,1996,,1994,,,,,,,2001,7415,,,,,2,5805.075,1609.925,1609.925,27.73306116,27.73306116,,,,6.8,8,4.2
Viborg Omfartsvej,,DK26,,,DK,,5100,1996,,1994,,,,,,,2001,8749,,,,,2,5105.075,3643.925,3643.925,71.37848122,71.37848122,,,,6.8,8,4.2
Viborg Omfartsvej,,DK26,,,DK,,6900,1996,,1994,,,,,,,2001,9755,,,,,2,6905.075,2849.925,2849.925,41.27290435,41.27290435,,,,6.8,8,4.2
Billund Omfartsvej,,DK27,,,DK,,6200,2010,,1997,,,,,,,2010,4071,,,,,13,6200,-2129,2129,-34.33870968,34.33870968,,,,7.5,5.4,7.5
Billund Omfartsvej,,DK27,,,DK,,5100,2010,,1997,,,,,,,2010,3149,,,,,13,5100,-1951,1951,-38.25490196,38.25490196,,,,7.5,5.4,7.5
Billund Omfartsvej,,DK27,,,DK,,6900,2010,,1997,,,,,,,2010,4867,,,,,13,6900,-2033,2033,-29.46376812,29.46376812,,,,7.5,5.4,7.5
L�gten - T�rstrup,,DK28,,,DK,,7700,1985,,1979,,,,,,,1988,7800,,,,,6,7703.045,96.955,96.955,1.258658102,1.258658102,,,,,,
L�gten - T�rstrup,,DK28,,,DK,,9100,1985,,1979,,,,,,,1988,7400,,,,,6,9103.045,-1703.045,1703.045,-18.70852006,18.70852006,,,,,,
L�gten - T�rstrup,,DK28,,,DK,,3700,1985,,1979,,,,,,,1988,4300,,,,,6,3703.045,596.955,596.955,16.12065206,16.12065206,,,,,,
L�gten - T�rstrup,,DK28,,,DK,,2800,1985,,1979,,,,,,,1988,4300,,,,,6,2803.045,1496.955,1496.955,53.40460107,53.40460107,,,,,,
L�gten - T�rstrup,,DK28,,,DK,,2900,1985,,1979,,,,,,,1988,5800,,,,,6,2903.045,2896.955,2896.955,99.79022027,99.79022027,,,,,,
L�gten - T�rstrup,,DK28,,,DK,,1200,1985,,1979,,,,,,,1988,4400,,,,,6,1203.045,3196.955,3196.955,265.738605,265.738605,,,,,,
Ister�dvejen,,DK29,,,DK,,8900,1968,,1963,,,,,,,1970,6500,,,,,5,8902.03,-2402.03,2402.03,-26.98294659,26.98294659,,,,,,
Ister�dvejen,,DK29,,,DK,,1700,1968,,1963,,,,,,,1970,9000,,,,,5,1702.03,7297.97,7297.97,428.7803388,428.7803388,,,,,,
Motorringvejen,,DK30,,,DK,,22600,1968,,1963,,,,,,,1974,28800,,,,,5,22606.09,6193.91,6193.91,27.39929815,27.39929815,,,,,,
Motorringvejen,,DK30,,,DK,,29600,1968,,1963,,,,,,,1974,22100,,,,,5,29606.09,-7506.09,7506.09,-25.35319591,25.35319591,,,,,,
Motorringvejen,,DK30,,,DK,,1500,1968,,1963,,,,,,,1974,11900,,,,,5,1506.09,10393.91,10393.91,690.1254241,690.1254241,,,,,,
Motorring 4,,DK31,,,DK,,21100,1980,,1963,,,,,,,1979,22319,,,,,17,21098.985,1220.015,1220.015,5.782339767,5.782339767,,,,,,
Hiller�dmotorvejen,,DK32,,,DK,,30600,1980,,1963,,,,,,,1979,29547,,,,,17,30598.985,-1051.985,1051.985,-3.437973514,3.437973514,,,,,,
Limfjordstunnelen,,DK33,,,DK,,45000,1969,,,,,,,,,1970,44600,,,,,1969,45001.015,-401.015,401.015,-0.891124345,0.891124345,,,,,,
Ringsted - Slagelse,,DK34,,,DK,,11000,1985,,,,,,,,,1994,15100,,,,,1985,11009.135,4090.865,4090.865,37.1588231,37.1588231,,,,,,8.04
Handest - �restrup,,DK35,,,DK,,6000,1983,,,,,,,,,1992,13500,,,,,1983,6009.135,7490.865,7490.865,124.6579583,124.6579583,,,,,,9
�restrup - Bonderup,,DK36,,,DK,,11000,1984,,,,,,,,,1992,17600,,,,,1984,11008.12,6591.88,6591.88,59.88197803,59.88197803,,,,,,9
Randers N - Handest,,DK37,,,DK,,7000,1985,,,,,,,,,1994,15800,,,,,1985,7009.135,8790.865,8790.865,125.4201125,125.4201125,,,,,,8.04
Hadbjerg - Randers S,,DK38,,,DK,,6500,1985,,,,,,,,,1994,18100,,,,,1985,6509.135,11590.865,11590.865,178.0707421,178.0707421,,,,,,8.04
D�rup - Hadbjerg,,DK39,,,DK,,10000,1985,,,,,,,,,1994,18200,,,,,1985,10009.135,8190.865,8190.865,81.83389474,81.83389474,,,,,,8.04
Sallingsundbroen,,DK40,,,DK,,2700,1978,,,,,,,,,1978,4200,,,,,1978,2700,1500,1500,55.55555556,55.55555556,,,,,,
Vejlefjord broen,,DK41,,,DK,,17000,1978,,,,,,,,,1985,20000,,,,,1978,17007.105,2992.895,2992.895,17.59790981,17.59790981,,,,,,
Alssundbroen,,DK42,,,DK,,20000,1985,,,,,,,,,1985,11500,,,,,1985,20000,-8500,8500,-42.5,42.5,,,,,,
Far� broerne,,DK43,,,DK,,11700,1990,,,,,,,,,1990,12300,,,,,1990,11700,600,600,5.128205128,5.128205128,,,,,,
Guldborgsund tunnel,,DK44,,,DK,,7750,1990,,,,,,,,,1994,7500,,,,,1990,7754.06,-254.06,254.06,-3.276477097,3.276477097,,,,,,8.04
Forl�gning nord om Slangerup,,DK45,,,DK,,7000,1981,,1980,,,,,,,1985,6100,,,,,1,7004.06,-904.06,904.06,-12.90765642,12.90765642,,,,,,
Forl�gning nord om Slangerup,,DK45,,,DK,,5500,1981,,1980,,,,,,,1985,6700,,,,,1,5504.06,1195.94,1195.94,21.72832418,21.72832418,,,,,,
Forl�gning nord om Slangerup,,DK46,,,DK,,12500,1981,,1980,,,,,,,1984,12800,,,,,1,12503.045,296.955,296.955,2.375061435,2.375061435,,,,,,
Forl�gning nord om St. Lyngby,,DK47,,,DK,,5400,1981,,1980,,,,,,,1983,6306,,,,,1,5402.03,903.97,903.97,16.73389448,16.73389448,,,,,,
Forl�gning �st om Ringsted,,DK48,,,DK,,4600,1984,,1981,,,,,,,1993,5600,,,,,3,4609.135,990.865,990.865,21.49785155,21.49785155,,,,,,10.7
Forl�gning �st om Ringsted,,DK48,,,DK,,6500,1984,,1981,,,,,,,1993,9000,,,,,3,6509.135,2490.865,2490.865,38.26721984,38.26721984,,,,,,10.7
"Overby - Yderby, forl�gning syd",,DK49,,,DK,,2300,1984,,1981,,,,,,,2001,3660,,,,,3,2317.255,1342.745,1342.745,57.94550017,57.94550017,,,,,,4.2
"Bellinge, forl�gning vest",,DK50,,,DK,,7000,1981,,1980,,,,,,,1987,6200,,,,,1,7006.09,-806.09,806.09,-11.50556159,11.50556159,,,,,,
Forl�gning �st om T�nder,,DK51,,,DK,,1300,1984,,1981,,,,,,,1988,2700,,,,,3,1304.06,1395.94,1395.94,107.0456881,107.0456881,,,,,,
